"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"BMP8A",8.27404776250134e-08,-2.8167877183826,0.029,0.149,0.00302838422155312
"PHKG1",8.3185385979618e-08,-1.16202206400416,0.48,0.581,0.00304466831224
"RIF1",8.32327297150702e-08,0.372188217933349,0.905,0.794,0.00304640114030129
"RPL5",8.58042456533679e-08,-0.285526177200964,0.956,0.969,0.00314052119515892
"PHLPP1",8.63304481366861e-08,0.881619181944712,0.687,0.525,0.00315978073225085
"C17orf49",8.67866330057085e-08,-0.463106120490534,0.771,0.833,0.00317647755464194
"SKP1",8.67896504624988e-08,-0.296621819418208,0.927,0.937,0.00317658799657792
"ZNF337",8.6857551161037e-08,0.652736764808194,0.593,0.398,0.00317907323004512
"SPACA6",8.70146226393649e-08,0.539585849878584,0.709,0.512,0.00318482220322339
"DTD2",8.72656533996356e-08,0.496395868560969,0.691,0.484,0.00319401018008006
"TPT1-AS1",8.73480985043302e-08,0.766394980825958,0.829,0.633,0.00319702775335699
"ANKRD11",8.75183177222428e-08,0.087059451299591,0.956,0.962,0.00320325794695181
"RILPL1",8.78957195727064e-08,0.465063018975371,0.84,0.711,0.00321707123208063
"TIMM23B-AGAP6",8.8000025894259e-08,0.959487345654944,0.342,0.177,0.00322088894775577
"WDR5",8.80684068928544e-08,0.7598072773719,0.669,0.453,0.00322339176068536
"C18orf32",8.83881990072636e-08,-0.373421457994729,0.825,0.878,0.00323509647186485
"EIF4G1",8.87225844523005e-08,0.334544865798604,0.913,0.867,0.00324733531353865
"ATR",8.87342654560749e-08,0.626736717446957,0.847,0.709,0.0032477628499578
"AC009133.1",8.91503292143392e-08,1.3730519023017,0.313,0.159,0.00326299119957403
"ASH1L",8.92954759974386e-08,0.463266631203135,0.953,0.904,0.00326830371698225
"DAGLA",8.93812441900286e-08,0.903761550866217,0.178,0.063,0.00327144291859924
"ZFP90",9.01583095041799e-08,0.64846544026924,0.662,0.499,0.00329988428616249
"MORC2",9.03169299737906e-08,0.584179072729063,0.731,0.529,0.00330568995397071
"LPIN1",9.06991998516875e-08,0.63145788072367,0.72,0.521,0.00331968141377161
"DDX23",9.15672902474195e-08,0.606541707668368,0.738,0.549,0.0033514543903458
"AHR",9.19234740368098e-08,0.415020869927444,0.884,0.814,0.00336449107322127
"LINC00472",9.19637726409712e-08,1.16348490634136,0.676,0.5,0.00336596604243219
"ATF2",9.21883988423796e-08,0.554214129750165,0.887,0.729,0.00337418758602993
"RAB2A",9.24566036547562e-08,-0.20274494820828,0.975,0.948,0.00338400415036773
"SEPTIN7",9.28637521146765e-08,0.372175425813327,0.971,0.941,0.00339890619114928
"L3MBTL4",9.29175983607239e-08,2.09915353543134,0.382,0.227,0.00340087701760085
"AL354733.2",9.29695639784543e-08,2.52151109576188,0.102,0.022,0.0034027790111754
"AC010642.2",9.35475661760694e-08,-0.53192791790749,0.76,0.777,0.00342393446961031
"CBLL1",9.39094618231382e-08,0.908331880740885,0.705,0.513,0.00343718021218868
"AC024619.3",9.39492530815212e-08,3.62437406561117,0.109,0.027,0.00343863661203676
"INTS3",9.41780724648534e-08,0.523691729332606,0.651,0.476,0.0034470116302861
"MMP23B",9.4207040437146e-08,1.02868775559497,0.662,0.541,0.00344807188703998
"LINC02331",9.49138758593454e-08,4.62976977391271,0.105,0.025,0.0034739427703279
"AGPAT5",9.5010302811437e-08,0.584195981057718,0.735,0.553,0.0034774720932014
"PRUNE1",9.63679461462341e-08,1.21130382286202,0.396,0.217,0.00352716319689831
"ENGASE",9.64267011982073e-08,1.19599232364122,0.262,0.119,0.00352931369055558
"AC074032.1",9.72632077941684e-08,0.889221355377337,0.775,0.594,0.00355993066847436
"CDC42EP2",9.73968621587449e-08,0.625077166016242,0.695,0.568,0.00356482255187222
"LMTK2",9.77502828787095e-08,0.755607813770029,0.662,0.46,0.00357775810364365
"COPS7B",9.77981899279883e-08,0.786065515118643,0.578,0.383,0.0035795115495543
"AC092574.2",9.87674694812779e-08,0.961726043257935,0.324,0.171,0.00361498815048425
"TRAPPC5",9.88123338770956e-08,-0.356722877640981,0.804,0.92,0.00361663023223558
"MRPS24",9.90000573476613e-08,-0.339844232095933,0.804,0.897,0.00362350109898175
"CDK7",9.9006414191043e-08,0.747879750999444,0.782,0.643,0.00362373376580636
"THSD4",9.97376146326474e-08,1.43420843234721,0.651,0.493,0.00365049643316953
"TEFM",9.98384638844283e-08,0.627804715740179,0.742,0.547,0.00365418761663396
"COX7A2L",1.00000433287512e-07,-0.264050143710972,0.884,0.917,0.00366011585875624
"INTS8",1.00478010290627e-07,0.811447843251811,0.684,0.497,0.00367759565464724
"PFAS",1.00622886404422e-07,1.04694019248356,0.342,0.176,0.00368289826528827
"LINC00882",1.00855285085668e-07,1.0098743651595,0.462,0.291,0.00369140428942053
"UBQLN1",1.01236379435845e-07,0.449194117894444,0.887,0.789,0.00370535272373136
"TIMM10",1.01561853343749e-07,-0.476264213397995,0.775,0.842,0.00371726539423456
"PDLIM4",1.02131120518125e-07,-0.564942003846186,0.684,0.76,0.00373810114208389
"MPDU1",1.03109428696325e-07,-0.797491263433103,0.684,0.712,0.00377390819971419
"PHACTR1",1.04446370387398e-07,1.26298280020869,0.527,0.366,0.00382284160254916
"KDM6A",1.04487836678473e-07,0.950258455647931,0.844,0.706,0.00382435931026879
"PKHD1L1",1.05011995168299e-07,1.81163713189259,0.196,0.077,0.00384354403515493
"LIF",1.05133643866908e-07,1.97400912347036,0.225,0.094,0.00384799649917271
"LIPA",1.06011282946042e-07,0.453929886193118,0.804,0.646,0.0038801189671081
"DHCR7",1.06328000765983e-07,0.517327807208541,0.695,0.538,0.00389171115603574
"SEPTIN8",1.06905707015163e-07,0.698773651374061,0.596,0.404,0.00391285578246199
"FAM182B",1.0748051330252e-07,1.23727355652092,0.135,0.038,0.00393389426738552
"FAM171B",1.07876662072536e-07,-1.08071000532211,0.44,0.56,0.00394839370851688
"CSNK2A2",1.08482212585569e-07,0.398889739156552,0.898,0.807,0.00397055746284441
"ANGPT1",1.09002074467334e-07,-0.349484323414806,0.571,0.708,0.00398958492757891
"AL442071.2",1.09170200552392e-07,1.64940052778328,0.225,0.096,0.0039957385104181
"NDUFA4L2",1.09187276312856e-07,1.56326806659669,0.502,0.339,0.00399636350032685
"MIR29B2CHG",1.09895114201571e-07,0.733127573810679,0.44,0.251,0.0040222710748917
"LINC00571",1.10418897206759e-07,0.773437065644597,0.604,0.414,0.00404144205666459
"GRIP1",1.10453482404416e-07,2.00223114342979,0.247,0.117,0.00404270790948402
"PLAT",1.10510270873196e-07,-0.502763852713283,0.702,0.823,0.00404478642422985
"NDOR1",1.1060121965718e-07,0.752242750775238,0.291,0.137,0.00404811524067246
"DLEU2",1.11494739422638e-07,0.876928752618872,0.804,0.726,0.00408081895760797
"TTC26",1.11571555289963e-07,0.799702199613315,0.531,0.329,0.00408363049516795
"SNRPF",1.12497950849373e-07,-0.381977962083905,0.825,0.904,0.00411753749903789
"PLEKHA1",1.12508725390512e-07,0.627204351132938,0.851,0.72,0.00411793185801814
"CMTM4",1.13232957840685e-07,1.23955412221877,0.6,0.434,0.0041444394899269
"PDE1C",1.13533784077332e-07,1.58413261513632,0.273,0.134,0.00415545003101444
"KLHL7",1.136969034849e-07,0.50556482103513,0.745,0.584,0.00416142036445084
"SEMA3E",1.1386565238352e-07,3.35109898487675,0.193,0.078,0.0041675967428892
"DAW1",1.15419763388241e-07,1.42551927418998,0.189,0.072,0.004224478759773
"SLC35E1",1.15742080911595e-07,0.614962256430714,0.811,0.652,0.00423627590344529
"SRGAP2B",1.16006666921497e-07,0.666977243281837,0.745,0.565,0.00424596001599372
"NUP85",1.16376618203365e-07,0.291756270101692,0.658,0.451,0.00425950060286135
"ITPKC",1.16378768101276e-07,0.982078550541568,0.622,0.431,0.00425957929127482
"TADA2A",1.16668745690942e-07,0.776196279677035,0.662,0.471,0.00427019276103418
"MEIS2",1.16728412023757e-07,0.762573875786884,0.945,0.889,0.00427237660848152
"MIF",1.16840031367938e-07,-0.320353594074492,0.898,0.954,0.00427646198809792
"SLC35E2B",1.17093279596512e-07,0.810674599057056,0.571,0.375,0.00428573112651193
"CKB",1.1777460456834e-07,1.32076414570916,0.476,0.311,0.0043106683018058
"UBTD2",1.18397345863843e-07,0.812607168129561,0.833,0.705,0.00433346125596252
"MPHOSPH9",1.18593234867545e-07,0.763648223799609,0.676,0.485,0.004340630989387
"PCM1",1.18958874218604e-07,0.442102898807078,0.935,0.879,0.00435401375527512
"PKN1",1.19408814979503e-07,0.414145379535763,0.884,0.808,0.00437048203706479
"PIP4P2",1.19426221619263e-07,-0.655624139444672,0.695,0.74,0.00437111913748665
"FICD",1.1949666983647e-07,0.509022455307663,0.447,0.258,0.00437369761268464
"HMSD",1.20577256559326e-07,0.827522530697325,0.182,0.065,0.00441324816732787
"LMTK3",1.20857998066531e-07,-0.991528636217891,0.142,0.298,0.00442352358723312
"AL391839.1",1.2138675963897e-07,2.00485513457287,0.32,0.165,0.00444287678954593
"DARS",1.21549279845161e-07,0.432869664091176,0.905,0.851,0.00444882519161275
"EIPR1",1.21953140061768e-07,0.431692616973927,0.778,0.596,0.00446360687940078
"PARL",1.22268920413202e-07,0.331108621676893,0.865,0.792,0.00447516475604362
"ASPN",1.22280220293145e-07,1.15239479499021,0.382,0.217,0.0044755783429494
"WIPI2",1.2313265986059e-07,0.297304078651622,0.88,0.822,0.00450677848355744
"PCGF5",1.23588777265446e-07,0.627764666377574,0.895,0.799,0.00452347283669259
"GUCD1",1.24068603543388e-07,0.686007278013684,0.647,0.454,0.00454103495829156
"GRK3",1.24391487540562e-07,1.64450545613775,0.265,0.127,0.00455285283547209
"RABL2B",1.25262142430194e-07,0.549787055415084,0.6,0.398,0.00458471967508753
"SELENOS",1.25679915691057e-07,-0.292656058580732,0.909,0.922,0.00460001059420839
"AL161669.3",1.26096825018475e-07,1.9710586311487,0.2,0.077,0.00461526989250119
"CCDC142",1.26348235689265e-07,0.850563675289349,0.273,0.125,0.00462447177446279
"DDAH1",1.26974827040298e-07,0.947110677825868,0.887,0.832,0.00464740564450195
"NMNAT1",1.27006488141452e-07,0.795971186540039,0.673,0.485,0.0046485644724653
"AREL1",1.27348243744758e-07,0.702952477818391,0.727,0.54,0.00466107306930189
"OTUD3",1.27832768456827e-07,0.978849364292551,0.458,0.267,0.00467880715828831
"AKR1B10",1.28936663568374e-07,-0.989412601919315,0.2,0.366,0.00471921082326606
"TSPAN3",1.29524291977482e-07,0.425262143626648,0.873,0.835,0.00474071861066782
"PROSER3",1.29935365875484e-07,0.107910408668186,0.418,0.23,0.00475576432640857
"METTL26",1.30020297978838e-07,-0.397182425398819,0.811,0.888,0.00475887292632345
"AC073167.1",1.30154315466691e-07,1.99432908738107,0.331,0.177,0.00476377810039634
"C20orf194",1.30160167928688e-07,0.768701901567927,0.876,0.795,0.0047639923063579
"RETREG1",1.31139479217336e-07,2.2304711976972,0.207,0.087,0.00479983607883371
"WT1-AS",1.3181916674428e-07,1.34001447908867,0.229,0.097,0.00482471332200738
"DBT",1.32296794760908e-07,0.779441815243731,0.673,0.478,0.00484219498504399
"TEC",1.33597665180447e-07,2.64591756628862,0.124,0.034,0.00488980814326953
"PRMT7",1.33920939424685e-07,0.746007818104217,0.582,0.385,0.0049016403038829
"AC090945.1",1.34157827804546e-07,2.25775433009533,0.156,0.053,0.00491031065547418
"SLC25A13",1.35245152660142e-07,0.662322902929557,0.873,0.743,0.00495010783251385
"LRRC37B",1.35491155921095e-07,1.16967910448425,0.491,0.302,0.00495911179786801
"CCDC191",1.35589453256125e-07,0.844216136547701,0.473,0.291,0.00496270957862742
"LRIG2-DT",1.37776499282814e-07,1.40480698605368,0.444,0.26,0.00504275765025029
"AC007569.1",1.3854216028095e-07,1.42861291434223,0.298,0.142,0.00507078160844305
"EMP3",1.39834954509091e-07,-0.331460529260937,0.811,0.938,0.00511809916998724
"MIA3",1.40796918219897e-07,-0.263627644422145,0.891,0.86,0.00515330800376645
"GIT1",1.409203124647e-07,0.914529840538431,0.564,0.373,0.00515782435652047
"ACACB",1.41075234696961e-07,1.78606149722706,0.382,0.22,0.00516349466514346
"CLCN4",1.41244457309138e-07,0.374460838496169,0.305,0.146,0.00516968838197177
"BICC1",1.417023996216e-07,1.60417609785843,0.905,0.881,0.0051864495285502
"CPEB3",1.41858363352974e-07,0.569864548849046,0.691,0.497,0.00519215795708219
"MGAT5",1.41882476319202e-07,0.899300301840276,0.822,0.702,0.00519304051575912
"PCA3",1.42041037354543e-07,3.08382422118618,0.193,0.075,0.00519884400821361
"SPOP",1.42244411813486e-07,0.443316883591586,0.895,0.799,0.0052062877167854
"NOB1",1.42289789262892e-07,-0.530179498621891,0.764,0.782,0.00520794857681112
"ZBTB7C",1.440029256332e-07,2.16052714612165,0.145,0.047,0.00527065108110076
"NDUFB3",1.45447109740628e-07,-0.357382454478006,0.822,0.906,0.00532350966361672
"APAF1",1.45549940597423e-07,0.679417967182611,0.724,0.546,0.00532727337580629
"PLEKHM2",1.45719791801791e-07,0.299297289548386,0.862,0.739,0.00533349009973735
"PAXIP1",1.45725312443877e-07,0.746550419442677,0.553,0.345,0.00533369216075835
"NEMF",1.45883258418204e-07,0.403803578602952,0.924,0.86,0.00533947314136467
"CDKN2A",1.46890618568419e-07,-0.699996982557531,0.585,0.676,0.0053763435302227
"CD55",1.48177898747661e-07,-1.11219142741976,0.669,0.721,0.00542345927206313
"RNF34",1.50834773041855e-07,0.469215364513582,0.804,0.645,0.00552070352810493
"ZNF566",1.51254906398942e-07,0.764937607547186,0.553,0.358,0.00553608082910768
"PKD2",1.52856743552399e-07,0.524486385643999,0.92,0.841,0.00559470967076134
"GFOD2",1.53152503202377e-07,0.631756041405807,0.593,0.4,0.00560553476971019
"MT-ND2",1.53212297556592e-07,-0.189251221601878,0.967,0.997,0.00560772330286882
"UBR1",1.53825094981823e-07,0.500475631866604,0.905,0.773,0.00563015230142972
"USP45",1.54792678103421e-07,0.770102217918733,0.771,0.619,0.00566556681126332
"SUMO2",1.5572980096952e-07,-0.267077515115244,0.873,0.922,0.0056998664452854
"SERPINE1",1.5593424689923e-07,0.503419470290409,0.989,0.987,0.00570734937075872
"TMEM208",1.56121743315519e-07,-0.395851266184485,0.825,0.895,0.0057142119270913
"C1GALT1",1.56400316826093e-07,0.415742534586715,0.804,0.676,0.00572440799615183
"PHACTR4",1.564094159267e-07,0.870180237037326,0.916,0.822,0.00572474103233313
"MPC2",1.59119555181186e-07,-0.443522721395419,0.818,0.895,0.00582393483918658
"ARHGEF11",1.60086684859459e-07,0.561662608084261,0.793,0.615,0.00585933275254107
"BTF3",1.60902691767528e-07,-0.314118651916631,0.844,0.947,0.00588919942138329
"MFSD9",1.61720928817085e-07,1.10403887311525,0.251,0.111,0.00591914771563412
"AP000941.1",1.62378994332305e-07,2.18954232864091,0.105,0.025,0.00594323357155669
"EVC2",1.63686804627527e-07,0.550705233551509,0.767,0.586,0.00599110073617211
"GATD1",1.63858205009559e-07,0.157197824533605,0.705,0.507,0.00599737416155488
"KDM5B",1.65054313061563e-07,0.286023475642125,0.927,0.855,0.00604115291236626
"GLIS2",1.65768527649063e-07,0.289225309814689,0.567,0.36,0.00606729388048335
"EIF2AK2",1.66245007677374e-07,0.255214740324034,0.884,0.85,0.00608473352599957
"AC012358.3",1.67000035566146e-07,1.33589729602922,0.335,0.18,0.0061123683017565
"ATP2A2",1.6903140533838e-07,0.409763566490912,0.927,0.86,0.00618671846679003
"NID2",1.7027628912336e-07,0.879946536848351,0.804,0.805,0.00623228245820411
"NUDT19",1.71047152890258e-07,0.685891043774765,0.556,0.338,0.00626049684293633
"SERINC2",1.71491928171418e-07,0.847101376367978,0.647,0.485,0.00627677606300208
"LINC00624",1.72943793067861e-07,2.10104204384131,0.295,0.143,0.00632991577007679
"GLA",1.73062052609513e-07,-0.817189877911653,0.567,0.653,0.00633424418756079
"AC018645.3",1.73397183292209e-07,1.40026820965642,0.16,0.055,0.00634651030567815
"IRAK1BP1",1.73906041977224e-07,1.17655861597686,0.669,0.468,0.00636513504240836
"HINFP",1.74028842111535e-07,0.747321549095403,0.44,0.251,0.00636962965012429
"IK",1.74098530617467e-07,-0.308871679670902,0.836,0.883,0.0063721803191299
"AP4E1",1.74275053333122e-07,0.543777216084011,0.782,0.634,0.00637864122704561
"HDAC4",1.75031083328241e-07,0.236906181024036,0.753,0.572,0.00640631268089695
"MRPS26",1.75162105652445e-07,-0.531313995160146,0.756,0.829,0.00641110822898513
"BIRC6",1.76441756402197e-07,0.500064472555647,0.949,0.898,0.0064579447260768
"SCAF8",1.76519646046044e-07,0.511784192869566,0.902,0.763,0.00646079556493125
"RTRAF",1.7653183997314e-07,-0.341312198779731,0.847,0.92,0.0064612418748569
"AL132780.1",1.76913736430891e-07,2.24873858639646,0.102,0.024,0.00647521966710703
"MED22",1.78052203156322e-07,0.757276398699728,0.324,0.162,0.00651688868772453
"LIN9",1.7864313644364e-07,1.52975197849256,0.287,0.14,0.00653851743697365
"ITPR3",1.7873859271813e-07,1.47862948170551,0.48,0.31,0.00654201123207629
"TENT2",1.79320263920028e-07,0.598568445548828,0.884,0.779,0.00656330097973693
"SPDL1",1.79677667219625e-07,-0.978931368037533,0.622,0.687,0.00657638229790551
"AP006248.4",1.79782087151325e-07,-2.13194869953504,0.102,0.239,0.00658020417182565
"GJA9",1.79871198935987e-07,1.82407467524127,0.16,0.058,0.00658346575225606
"ELP1",1.8037157477817e-07,0.515703380139358,0.636,0.44,0.00660178000845582
"ARHGEF10L",1.81192539161742e-07,1.15398610911658,0.556,0.376,0.00663182812585891
"NOS1AP",1.82551614511838e-07,2.11301252006556,0.189,0.077,0.00668157164274777
"MFSD4B",1.83116595562864e-07,1.02259831164576,0.8,0.611,0.00670225051419637
"Z82217.1",1.84005478613673e-07,2.32794556477034,0.222,0.096,0.00673478452273905
"MORF4L1",1.84502101281961e-07,-0.233007899594468,0.953,0.948,0.00675296140902106
"SLC41A1",1.85784560801964e-07,0.723410814977018,0.567,0.383,0.00679990070991268
"AC091607.2",1.85904401697968e-07,-1.29325275938085,0.429,0.537,0.00680428700654732
"USP6NL",1.86052938645989e-07,0.66103815487031,0.789,0.633,0.00680972360738185
"AC018557.3",1.86065148843503e-07,1.42995874052949,0.367,0.208,0.00681017051282106
"PIBF1",1.86352728678693e-07,0.595767649209631,0.909,0.832,0.00682069622236883
"SPDYE6",1.87740399869832e-07,1.77592045398433,0.138,0.043,0.00687148637563572
"IVD",1.88010083924011e-07,0.304906489386998,0.8,0.686,0.00688135708170273
"C9orf85",1.88543567901048e-07,0.492642564328853,0.825,0.667,0.00690088312874626
"PLXNB2",1.89189835169084e-07,0.623697339200151,0.829,0.701,0.00692453715702363
"VCAM1",1.89457572023433e-07,0.719795140856664,0.218,0.093,0.00693433659362967
"RNGTT",1.89541902771886e-07,0.656879267768668,0.887,0.742,0.00693742318335381
"ADAMTS9-AS2",1.89953505433344e-07,1.47818400263007,0.36,0.205,0.00695248825236583
"ADCY5",1.90142450115153e-07,2.18105237444545,0.124,0.035,0.00695940381666472
"EIF4G3",1.90280462342581e-07,0.484616832018563,0.975,0.925,0.0069644552022008
"AC004837.2",1.90353820970829e-07,2.32249939687162,0.102,0.024,0.00696714020135332
"ARVCF",1.91785470741144e-07,1.1481730810366,0.145,0.046,0.0070195400145966
"SGSM2",1.92023664637948e-07,0.855470850608059,0.429,0.242,0.00702825814941353
"MDN1",1.92406022382815e-07,0.657214307586608,0.811,0.637,0.00704225282523341
"MEGF8",1.95056045069657e-07,0.519831888350324,0.622,0.41,0.00713924630559451
"JADE2",1.95878103911779e-07,0.285175895620199,0.542,0.353,0.00716933448127503
"COX10",1.97260509762544e-07,0.624892755514119,0.687,0.516,0.00721993191781889
"PDK1",1.98228945524581e-07,0.788405146649919,0.527,0.327,0.00725537763514519
"SUPT4H1",1.98832207023097e-07,-0.382307430455724,0.789,0.848,0.00727745760925239
"HECTD1",2.00179126187525e-07,0.416891541193338,0.927,0.851,0.0073267561975896
"LINC01090",2.00561327199498e-07,3.16606109779333,0.164,0.059,0.00734074513682883
"VNN1",2.01832149810584e-07,1.55534151258256,0.233,0.105,0.0073872585152172
"PMAIP1",2.02091931164623e-07,-0.971746849686431,0.593,0.677,0.00739676677255638
"DGKA",2.046294051857e-07,0.564843358257882,0.571,0.372,0.0074896408592018
"TMCO4",2.0554155276096e-07,0.321083105816801,0.549,0.358,0.0075230263726039
"PKHD1",2.06813131789524e-07,6.07729071801603,0.127,0.038,0.00756956743662837
"SENP6",2.07394152304087e-07,0.394630664173874,0.945,0.903,0.0075908333684819
"FLI1",2.08824595219892e-07,0.821178867942229,0.687,0.524,0.00764318900964328
"TRIM58",2.09085093752663e-07,1.31822819571299,0.215,0.091,0.00765272351644121
"ZNF720",2.11779890753871e-07,0.506136357413672,0.778,0.581,0.00775135578148243
"SYMPK",2.12122469262964e-07,0.34478160999187,0.815,0.659,0.00776389449749373
"ATP5PO",2.14335291479758e-07,-0.351729009063097,0.833,0.909,0.00784488600345062
"USP18",2.14483694514744e-07,1.13746327966355,0.258,0.117,0.00785031770293413
"PLCD1",2.15657778822452e-07,0.554140532050718,0.444,0.257,0.00789329036268057
"TRMT112",2.16559044402675e-07,-0.391057860486116,0.829,0.912,0.00792627758418232
"ACTR5",2.16840708028985e-07,0.63928985610803,0.284,0.139,0.00793658675456889
"HADHA",2.16994059934679e-07,0.238417339612915,0.92,0.898,0.00794219958766918
"CHRM5",2.17850259006093e-07,1.8394805920739,0.4,0.229,0.007973537329882
"TRIOBP",2.19599477805677e-07,0.234711958166564,0.913,0.878,0.00803756048716557
"ZNF83",2.20015954035053e-07,0.660111468455904,0.851,0.745,0.00805280393363696
"C3",2.20452366224855e-07,1.14066989713555,0.582,0.378,0.00806877705619593
"RAB26",2.20454127258471e-07,-1.06698056373929,0.175,0.319,0.00806884151178728
"RAPGEF2",2.22271572674692e-07,0.957695961480696,0.876,0.743,0.00813536183146642
"SLC35A3",2.22431469361104e-07,0.780208766603084,0.822,0.643,0.00814121421008577
"KCNIP4",2.23768450323737e-07,2.50781310324303,0.269,0.128,0.00819014905029909
"CACNG7",2.23909395697075e-07,-0.749991364737909,0.193,0.351,0.00819530779190864
"SLC44A1",2.23999322309089e-07,-0.433292269075905,0.884,0.907,0.00819859919583496
"NVL",2.24407599178487e-07,0.670606293316245,0.804,0.636,0.00821354253753181
"MUC13",2.26404538115205e-07,-2.70323744912921,0.022,0.133,0.00828663249955463
"FBXO34",2.27301097419852e-07,0.47710780882767,0.851,0.69,0.00831944746666399
"FRMD6-AS2",2.2750948691427e-07,2.62662200050501,0.156,0.055,0.0083270747305492
"SYTL2",2.27778562995956e-07,2.05303285886472,0.247,0.118,0.008336923184215
"ARF1",2.27951010400116e-07,-0.272837343650516,0.898,0.944,0.00834323493165464
"TBC1D31",2.31475128160926e-07,0.832169464887703,0.465,0.273,0.00847222116581806
"ERBB4",2.31842250286006e-07,1.65442441750385,0.233,0.103,0.00848565820271812
"KLF13",2.32676550001501e-07,-0.719044047150785,0.815,0.838,0.00851619440660493
"KIAA1841",2.3503973484481e-07,1.10118723663504,0.589,0.425,0.00860268933505489
"NECTIN2",2.36343225270515e-07,0.431127076209351,0.887,0.83,0.00865039838812611
"FAM168A",2.3702427742547e-07,0.565322024706578,0.793,0.652,0.00867532557804963
"HHIPL1",2.37359457684142e-07,0.566215543246295,0.229,0.1,0.00868759351069727
"ZNF416",2.37993751037552e-07,1.35722060506583,0.175,0.063,0.00871080928172544
"MAT2A",2.38226308386194e-07,0.438672990866129,0.862,0.81,0.00871932111324309
"ZNRD2",2.38265200363336e-07,-0.455321878185725,0.749,0.822,0.00872074459849846
"RFLNB",2.38268987084433e-07,-0.475640690155343,0.56,0.699,0.00872088319627733
"TENM4",2.38833764222349e-07,-0.636397786261721,0.476,0.602,0.00874155460430219
"AC131934.1",2.3891819293976e-07,0.80771022062538,0.305,0.155,0.00874464477978817
"AC007216.4",2.39332141455024e-07,1.1554890154946,0.476,0.301,0.00875979570939534
"PTER",2.41449653653926e-07,0.356695461790472,0.658,0.448,0.00883729877338736
"ALS2CL",2.42223777942999e-07,0.905245449119122,0.109,0.028,0.00886563249649171
"PM20D2",2.4243147495258e-07,1.99339800334462,0.276,0.137,0.00887323441473939
"SETDB2",2.43246107463448e-07,1.14728410802612,0.418,0.243,0.00890305077926968
"DNAH12",2.454855465284e-07,-2.82262127703029,0.076,0.206,0.00898501648848596
"UBE2O",2.4622865555614e-07,0.192941305271893,0.756,0.555,0.00901221502201027
"ITPK1",2.47034137991407e-07,0.418105838093041,0.622,0.416,0.00904169648462348
"DCTN5",2.47721022354947e-07,0.603202815930186,0.807,0.652,0.00906683713921343
"FOSL1",2.48387898887443e-07,-0.868384390386393,0.651,0.726,0.0090912454871793
"DGCR8",2.48822012820193e-07,0.650534705899891,0.575,0.376,0.00910713449123187
"IFT172",2.50360779502604e-07,0.285240543274715,0.549,0.354,0.00916345489057481
"PHB2",2.50910130117373e-07,-0.391918037795477,0.829,0.878,0.00918356167242596
"PTGS2",2.5114643079932e-07,-1.17390981335554,0.342,0.475,0.00919221051368591
"PLTP",2.52375900853096e-07,1.07235776973806,0.56,0.376,0.00923721034712415
"TMLHE",2.52810369520567e-07,1.12803569849951,0.658,0.481,0.00925311233482229
"ATAD1",2.52914485401091e-07,0.486243424292658,0.887,0.799,0.00925692308016535
"NHLRC3",2.52984588739121e-07,0.75831095444274,0.596,0.409,0.00925948893244056
"PPP4R4",2.53938535329916e-07,1.21344456002335,0.251,0.119,0.00929440433161027
"FAM221A",2.55294999804494e-07,1.67985666277002,0.149,0.05,0.00934405228784427
"CYB5RL",2.55363443463543e-07,0.925143723579171,0.273,0.124,0.00934655739420912
"BLOC1S1",2.55729913177299e-07,-0.371614609952511,0.807,0.91,0.0093599705522023
"MARCH2",2.56616204993665e-07,0.24851282058022,0.789,0.618,0.00939240971897312
"CTSF",2.56634348830783e-07,-0.87493747251324,0.545,0.615,0.00939307380155549
"TEP1",2.57575234400251e-07,0.72097764381126,0.524,0.317,0.00942751115428359
"AC109597.1",2.58509408370401e-07,2.39831248004007,0.156,0.056,0.00946170285576503
"DCP1A",2.5884228720376e-07,0.483187656760072,0.851,0.724,0.00947388655394482
"NR2C2",2.5970252146673e-07,0.760079321206796,0.793,0.615,0.00950537198820377
"WDR53",2.60545902080949e-07,0.813122216184438,0.433,0.252,0.00953624056206481
"AC245060.6",2.61371821022968e-07,2.15058516545989,0.109,0.028,0.00956647002126167
"GTF3C2",2.61465358678403e-07,0.879246559311473,0.684,0.509,0.00956989359298823
"EFNA5",2.62513571839194e-07,2.0743267347397,0.618,0.459,0.00960825924288633
"NIFK",2.62534631379922e-07,-0.357476127692552,0.825,0.882,0.00960903004313651
"NDUFAF2",2.63705649169164e-07,-0.320423998750195,0.905,0.917,0.00965189046524059
"PTP4A2",2.64074697913708e-07,0.29069988836931,0.931,0.898,0.00966539801833964
"CCBE1",2.64078396438546e-07,1.15068924490574,0.64,0.507,0.00966553338804723
"MYL6",2.6507188407376e-07,0.378034266772236,0.964,0.96,0.00970189602898368
"FAM228B",2.66961769300061e-07,0.677165629939876,0.727,0.544,0.00977106771815154
"AK1",2.67970511594649e-07,-0.58726677355166,0.767,0.808,0.00980798869487574
"ZSWIM8",2.68453123391833e-07,0.590974924193442,0.716,0.512,0.00982565276926448
"SELENOI",2.7121952424953e-07,0.590448430634076,0.745,0.572,0.00992690580705705
"CDC16",2.72121480650627e-07,0.430180353850973,0.88,0.765,0.00995991831329361
"PKM",2.736720636059e-07,-0.271350042936685,0.909,0.942,0.0100166712000395
