"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","Direction"
"CCDC80",1.37798625370233e-13,-2.50242427422312,0.114,0.246,5.04356748717591e-09,"Up_in_2D"
"PGLS",1.43672519809237e-13,0.616362244772678,0.38,0.215,5.25855789753787e-09,"Up_in_3D"
"MDH2",1.47610985423853e-13,0.550052007554841,0.527,0.336,5.40270967749844e-09,"Up_in_3D"
"MRPS7",1.58369642668129e-13,0.769359220350874,0.303,0.157,5.7964872912962e-09,"Up_in_3D"
"ACAA1",1.67900029724862e-13,0.624645144385964,0.426,0.259,6.14530898795967e-09,"Up_in_3D"
"CST3",1.75440273811335e-13,0.547025412289186,0.595,0.386,6.42128946176869e-09,"Up_in_3D"
"RPL37",1.77154416961896e-13,0.462204368646434,0.864,0.789,6.48402881522236e-09,"Up_in_3D"
"NDUFB11",1.87895155744131e-13,0.51391361140168,0.417,0.236,6.87715059539095e-09,"Up_in_3D"
"SAA4",1.94553374528504e-13,0.635785482377638,0.791,0.638,7.12084806111778e-09,"Up_in_3D"
"TALDO1",2.22425997542911e-13,0.522271357746356,0.52,0.325,8.14101393606808e-09,"Up_in_3D"
"ETFB",2.23531083870774e-13,0.494095502303797,0.63,0.426,8.18146120075421e-09,"Up_in_3D"
"PPIA",2.28835485779649e-13,0.515586968237518,0.823,0.672,8.37560761502093e-09,"Up_in_3D"
"GAL",2.74932538775983e-13,2.42285583158667,0.138,0.04,1.00628058517397e-08,"Up_in_3D"
"FN1",2.80237894183455e-13,-0.575240863507304,0.93,0.926,1.02569871650087e-08,"Up_in_2D"
"PRDX5",3.14657817464014e-13,0.451552310432316,0.586,0.366,1.15167907770004e-08,"Up_in_3D"
"RPL11",3.19731377005587e-13,0.46189272113073,0.859,0.77,1.17024881297815e-08,"Up_in_3D"
"MT1E",3.3892558412066e-13,0.68190841022977,0.798,0.725,1.24050153044003e-08,"Up_in_3D"
"APOA1",3.42346935083046e-13,0.339550110114454,0.476,0.272,1.25302401709746e-08,"Up_in_3D"
"ACMSD",3.42634353460799e-13,1.22383239301343,0.314,0.171,1.25407599710187e-08,"Up_in_3D"
"COPE",3.65031881344495e-13,0.541959526900491,0.435,0.257,1.33605318890899e-08,"Up_in_3D"
"IFITM2",3.74282701944614e-13,0.536513419171788,0.574,0.359,1.36991211738748e-08,"Up_in_3D"
"RPL13A",4.32442639905001e-13,-0.526331807298348,0.785,0.831,1.58278330631629e-08,"Up_in_2D"
"DYNLT1",4.5304509438926e-13,0.607560592011672,0.47,0.293,1.65819034997413e-08,"Up_in_3D"
"COL4A1",4.60450238017978e-13,-2.42258356603624,0.098,0.228,1.6852939161696e-08,"Up_in_2D"
"SOD2",4.65057391126171e-13,-0.366520817615267,0.962,0.981,1.7021565572609e-08,"Up_in_2D"
"RPL27",4.66390826724129e-13,0.516591442101352,0.756,0.583,1.70703706489299e-08,"Up_in_3D"
"S100A9",4.69477422262624e-13,0.725340840068925,0.361,0.194,1.71833431322343e-08,"Up_in_3D"
"RPL15",4.90295864821282e-13,0.435544038511741,0.823,0.684,1.79453189483238e-08,"Up_in_3D"
"RPL18A",4.92487680342951e-13,0.419275906167041,0.83,0.7,1.80255415882324e-08,"Up_in_3D"
"EIF3K",5.02155993200223e-13,0.537169010568841,0.532,0.347,1.83794115071214e-08,"Up_in_3D"
"SUCLG1",5.07462958245922e-13,0.779727893096098,0.386,0.235,1.8573651734759e-08,"Up_in_3D"
"TMEM176A",5.16295425087331e-13,0.566832049767129,0.432,0.254,1.88969288536214e-08,"Up_in_3D"
"MTLN",5.7467921536638e-13,0.77350166885713,0.288,0.145,2.10338339616249e-08,"Up_in_3D"
"CPD",5.93217930695362e-13,-1.85504295332321,0.217,0.349,2.1712369481381e-08,"Up_in_2D"
"SNHG6",5.95645837460592e-13,0.591362675303862,0.405,0.233,2.18012332968951e-08,"Up_in_3D"
"DSG2",6.15827867911812e-13,-2.73622892987256,0.121,0.251,2.25399157934402e-08,"Up_in_2D"
"RNF7",6.17241071154436e-13,0.793366114181361,0.33,0.185,2.25916404453235e-08,"Up_in_3D"
"EIF4G2",6.19084089898906e-13,-1.25019330104594,0.371,0.494,2.26590967743899e-08,"Up_in_2D"
"AKR1B10",6.41750404130746e-13,0.719245297642384,0.498,0.31,2.34887065415894e-08,"Up_in_3D"
"SLIRP",7.04925724774163e-13,0.481696864706717,0.52,0.329,2.58009864524592e-08,"Up_in_3D"
"NDUFB7",7.24048959807402e-13,0.462110054000016,0.506,0.317,2.65009159779107e-08,"Up_in_3D"
"DYNLL1",8.24068948241313e-13,0.581972669528834,0.602,0.406,3.01617475745803e-08,"Up_in_3D"
"MRPL41",8.67982177642576e-13,0.591374507882002,0.433,0.26,3.17690156838959e-08,"Up_in_3D"
"AGXT",8.80437967179275e-13,0.733521164077402,0.262,0.125,3.22249100367286e-08,"Up_in_3D"
"ETNPPL",9.02666811811671e-13,1.74832174215854,0.167,0.062,3.3038507979119e-08,"Up_in_3D"
"LSM4",9.57463284792831e-13,0.619498141630106,0.338,0.187,3.50441136867024e-08,"Up_in_3D"
"CSTB",1.00198086443142e-12,0.550313104333762,0.629,0.425,3.66735016190544e-08,"Up_in_3D"
"COL3A1",1.02156649256547e-12,-1.7097820873141,0.211,0.343,3.73903551943888e-08,"Up_in_2D"
"NIT2",1.03238443984316e-12,0.880085111269218,0.345,0.203,3.77863028826996e-08,"Up_in_3D"
"HIGD2A",1.11434811218674e-12,0.662172231866438,0.368,0.207,4.0786255254147e-08,"Up_in_3D"
"ECHDC3",1.16836742218199e-12,1.13289960851261,0.298,0.165,4.2763416019283e-08,"Up_in_3D"
"ADAMTS9",1.1690027699103e-12,-2.70862634127932,0.092,0.217,4.27866703814868e-08,"Up_in_2D"
"C18orf32",1.22276552986061e-12,0.831752727853612,0.333,0.186,4.4754441158428e-08,"Up_in_3D"
"TRAPPC5",1.29256248542429e-12,0.469371658517417,0.388,0.221,4.73090795290145e-08,"Up_in_3D"
"KPNB1",1.33750344206998e-12,-2.07144299086927,0.194,0.329,4.89539634832034e-08,"Up_in_2D"
"MRPL13",1.36174918806037e-12,0.824789023355914,0.318,0.176,4.98413820321974e-08,"Up_in_3D"
"CYSTM1",1.54974165265958e-12,0.49698422638621,0.532,0.346,5.67220942289934e-08,"Up_in_3D"
"MRPL57",1.55294993012118e-12,0.744635218103346,0.321,0.175,5.68395203923652e-08,"Up_in_3D"
"ANAPC11",1.63943491878617e-12,0.497711726905346,0.367,0.204,6.00049574624926e-08,"Up_in_3D"
"FIS1",1.68549921534528e-12,0.507019625689165,0.433,0.26,6.16909567808525e-08,"Up_in_3D"
"CIAO2B",1.73876203632868e-12,0.575523060640555,0.458,0.28,6.3640429291666e-08,"Up_in_3D"
"RPS24",1.77291931291795e-12,0.415942671432694,0.871,0.801,6.489061977211e-08,"Up_in_3D"
"SLC9A3R2",1.94729528070802e-12,0.989934740743817,0.3,0.163,7.12729545691941e-08,"Up_in_3D"
"MRPL40",2.07383069000186e-12,0.941644402630041,0.294,0.155,7.5904277084758e-08,"Up_in_3D"
"YBX1",2.26976403731704e-12,0.480798607495813,0.75,0.557,8.3075633529841e-08,"Up_in_3D"
"CLTC",2.31304626071493e-12,-1.45300259023013,0.297,0.422,8.46598061884273e-08,"Up_in_2D"
"GADD45GIP1",2.32011873643974e-12,0.530707112528914,0.383,0.219,8.49186658724308e-08,"Up_in_3D"
"PRDX1",2.55705553063336e-12,0.467128729194003,0.77,0.597,9.35907894767114e-08,"Up_in_3D"
"SNHG8",2.60572824968084e-12,0.909716295352207,0.326,0.188,9.53722596665683e-08,"Up_in_3D"
"VTN",2.75056413113009e-12,0.530209454520733,0.602,0.411,1.00673397763492e-07,"Up_in_3D"
"TP53I3",2.79334057403322e-12,0.978215514641488,0.265,0.136,1.0223905835019e-07,"Up_in_3D"
"MGMT",2.97687051747811e-12,0.957034956194152,0.344,0.201,1.08956437810216e-07,"Up_in_3D"
"PDLIM1",3.31366512097582e-12,0.562944084016625,0.483,0.314,1.21283457092836e-07,"Up_in_3D"
"FTL",3.41128051181853e-12,0.458499475474899,1,0.999,1.2485627801307e-07,"Up_in_3D"
"PSMC3",3.44322614649872e-12,0.580336602001972,0.324,0.179,1.26025520188e-07,"Up_in_3D"
"MYL12B",3.56136864370762e-12,0.414296196993142,0.782,0.606,1.30349653728343e-07,"Up_in_3D"
"RPL18",3.93708279450749e-12,0.382518756083346,0.779,0.583,1.44101167361769e-07,"Up_in_3D"
"OAZ1",3.94752872870226e-12,0.5174337691307,0.67,0.492,1.44483498999231e-07,"Up_in_3D"
"NDUFS4",4.21727618966337e-12,0.81628156105066,0.368,0.227,1.54356525817869e-07,"Up_in_3D"
"EPHX1",4.36445028146138e-12,0.938323555429105,0.285,0.155,1.59743244751768e-07,"Up_in_3D"
"ZNHIT1",4.53782792780318e-12,0.420398754944687,0.433,0.258,1.66089039985524e-07,"Up_in_3D"
"LSM3",4.88987069920717e-12,0.67861312752883,0.317,0.175,1.78974157461682e-07,"Up_in_3D"
"NDUFS5",4.91811007100746e-12,0.444817147108633,0.645,0.446,1.80007746708944e-07,"Up_in_3D"
"PSME2",5.17049056244133e-12,0.580689438052624,0.38,0.223,1.89245125075915e-07,"Up_in_3D"
"COX14",5.28536711368772e-12,0.703219900311441,0.353,0.201,1.93449721728084e-07,"Up_in_3D"
"ACTR2",5.32473427662607e-12,-1.62581329621503,0.283,0.407,1.94890599258791e-07,"Up_in_2D"
"PFDN5",6.61702012828403e-12,0.491062905354954,0.55,0.358,2.42189553715324e-07,"Up_in_3D"
"UCHL1",7.24920520074335e-12,0.889799540025322,0.236,0.109,2.65328159552407e-07,"Up_in_3D"
"NDUFS8",8.0522153927529e-12,0.652566655560877,0.391,0.238,2.94719135590149e-07,"Up_in_3D"
"SLC25A3",8.18831881277845e-12,0.369340987897351,0.727,0.543,2.99700656866504e-07,"Up_in_3D"
"TMEM141",8.41027522221875e-12,0.851479356286843,0.265,0.135,3.07824483408428e-07,"Up_in_3D"
"PRDX4",8.98023363756556e-12,0.564489736435418,0.474,0.302,3.28685531368537e-07,"Up_in_3D"
"RBP5",9.26740139342549e-12,0.991527660428512,0.291,0.161,3.39196158400766e-07,"Up_in_3D"
"GUK1",9.36679796704004e-12,0.502481538123407,0.514,0.332,3.42834172391633e-07,"Up_in_3D"
"PEBP1",9.6887963689858e-12,0.478117086135677,0.706,0.515,3.54619635901249e-07,"Up_in_3D"
"FSTL1",1.03444167556914e-11,-2.2603094364649,0.179,0.308,3.78615997675062e-07,"Up_in_2D"
"HINT2",1.109214166446e-11,1.01565678770401,0.253,0.127,4.05983477060901e-07,"Up_in_3D"
"RPL39",1.13713137006831e-11,0.404417256077443,0.829,0.75,4.16201452758703e-07,"Up_in_3D"
"PRELID1",1.13882213772749e-11,0.472002031634017,0.576,0.37,4.16820290629639e-07,"Up_in_3D"
"PDHA1",1.3505763695412e-11,0.684253230030212,0.33,0.192,4.94324457015775e-07,"Up_in_3D"
"CRYL1",1.36632321702347e-11,1.06299266805512,0.326,0.191,5.0008796066276e-07,"Up_in_3D"
"CD55",1.49428406093959e-11,1.08654703079199,0.25,0.127,5.46922909144498e-07,"Up_in_3D"
"MICOS10",1.58319564186446e-11,0.54263518340161,0.479,0.309,5.79465436878812e-07,"Up_in_3D"
"VPS28",1.60035143612394e-11,0.500930230858322,0.329,0.186,5.85744629135723e-07,"Up_in_3D"
"MT-ATP6",1.67912440928852e-11,0.527626687609557,0.995,0.973,6.14576325043692e-07,"Up_in_3D"
"C1QBP",1.85494566614762e-11,0.402064432187653,0.447,0.269,6.78928663266691e-07,"Up_in_3D"
"SSR4",2.06965154076709e-11,0.38428235081374,0.517,0.326,7.57513160436163e-07,"Up_in_3D"
"HSBP1",2.17101190182172e-11,0.471530480706908,0.433,0.267,7.94612066185768e-07,"Up_in_3D"
"APOL6",2.20998353785028e-11,-2.069441249852,0.153,0.28,8.0887607468858e-07,"Up_in_2D"
"BRK1",2.28852510713698e-11,0.887064210177674,0.336,0.202,8.37623074463207e-07,"Up_in_3D"
"RPL36",2.37833024129404e-11,0.374561815836407,0.829,0.699,8.70492651616032e-07,"Up_in_3D"
"PSMB6",2.49504698397672e-11,0.596012367065902,0.398,0.241,9.1321214660532e-07,"Up_in_3D"
"ADI1",2.57100312996901e-11,0.525387056279942,0.459,0.292,9.41012855599957e-07,"Up_in_3D"
"RPL35A",2.58886486409955e-11,0.402877978330273,0.809,0.691,9.47550428909075e-07,"Up_in_3D"
"EIF4G1",2.59320911278853e-11,-1.57008360952083,0.242,0.37,9.49140467371729e-07,"Up_in_2D"
"TXN2",2.70695999636181e-11,0.792877664049068,0.295,0.164,9.90774428268388e-07,"Up_in_3D"
"SLC38A1",2.90741633593021e-11,-1.74996380439295,0.176,0.301,1.06414345311381e-06,"Up_in_2D"
"RAB5IF",2.90888889203166e-11,0.43317975035175,0.559,0.373,1.06468242337251e-06,"Up_in_3D"
"SOWAHC",2.96682220030666e-11,-2.46950732349199,0.097,0.214,1.08588659353424e-06,"Up_in_2D"
"SCCPDH",2.97896035797549e-11,0.661255038289147,0.376,0.233,1.09032928062261e-06,"Up_in_3D"
"TOMM7",3.74714917141278e-11,0.343770450603204,0.515,0.322,1.37149406822879e-06,"Up_in_3D"
"SDHD",4.2563407738121e-11,0.977858849996604,0.303,0.176,1.55786328662297e-06,"Up_in_3D"
"PIK3AP1",4.42890255102762e-11,-2.26551769264259,0.097,0.211,1.62102262270162e-06,"Up_in_2D"
"ARF5",5.00865450582378e-11,0.990475093087575,0.259,0.137,1.83321763567656e-06,"Up_in_3D"
"COMMD6",5.25131775311898e-11,0.443568121288555,0.479,0.306,1.92203481081908e-06,"Up_in_3D"
"LRMDA",5.2623160369963e-11,0.587833740221108,0.355,0.196,1.92606029270102e-06,"Up_in_3D"
"SLC38A2",5.60973722090298e-11,-1.54139827285534,0.247,0.37,2.0532199202227e-06,"Up_in_2D"
"TRAM1",5.77358298975257e-11,-1.10114489230993,0.436,0.523,2.11318911007934e-06,"Up_in_2D"
"EEF1A1",5.81110645913819e-11,-0.349876358571743,0.93,0.977,2.12692307510917e-06,"Up_in_2D"
"LGALS3",5.92337225148612e-11,0.392540518112575,0.364,0.204,2.16801347776644e-06,"Up_in_3D"
"HSD17B10",6.21716389575111e-11,0.535086512039808,0.348,0.205,2.27554415748386e-06,"Up_in_3D"
"TTR",6.27602192333838e-11,0.561051162983071,0.474,0.304,2.29708678416108e-06,"Up_in_3D"
"EIF4EBP1",6.92324987704543e-11,0.75925730622854,0.329,0.194,2.5339786874974e-06,"Up_in_3D"
"TMEM59",8.63612004072396e-11,0.462997171473226,0.424,0.269,3.16090629610538e-06,"Up_in_3D"
"PHLDA2",8.68654668615954e-11,0.777183919582019,0.336,0.195,3.17936295260125e-06,"Up_in_3D"
"FTH1",9.01093625729512e-11,0.274830072664123,0.991,0.996,3.29809277953259e-06,"Up_in_3D"
"GHITM",9.12268028181394e-11,0.48859552241159,0.511,0.332,3.33899220994672e-06,"Up_in_3D"
"ALKBH7",9.78651352608419e-11,0.899638535425284,0.262,0.14,3.58196181568207e-06,"Up_in_3D"
"TMEM208",1.1670916315634e-10,0.474689206415898,0.311,0.177,4.2716720806852e-06,"Up_in_3D"
"GSTK1",1.18090579248337e-10,0.529575359067949,0.409,0.262,4.32223329106839e-06,"Up_in_3D"
"TGM2",1.27728889685551e-10,-0.713050241306093,0.667,0.67,4.67500509138086e-06,"Up_in_2D"
"LACTB2",1.31215768440757e-10,0.980928083844582,0.323,0.199,4.80262834070015e-06,"Up_in_3D"
"RPS2",1.34622167331159e-10,0.452398120475236,0.88,0.827,4.92730594648775e-06,"Up_in_3D"
"SELENOH",1.54483735877406e-10,0.431847466487934,0.398,0.243,5.65425921684894e-06,"Up_in_3D"
"ENO3",1.5685478371013e-10,1.25324906881604,0.174,0.076,5.74104193857445e-06,"Up_in_3D"
"SLC9A3R1",1.6207100005698e-10,-1.54183210359281,0.247,0.372,5.93196067308553e-06,"Up_in_2D"
"HIST1H1C",1.70840770465623e-10,0.409999811604237,0.292,0.161,6.25294303981228e-06,"Up_in_3D"
"SLC40A1",1.76689305901073e-10,-1.75818495574681,0.165,0.287,6.46700528528519e-06,"Up_in_2D"
"PTRHD1",1.84663496341691e-10,0.726941152210084,0.238,0.121,6.75886862960225e-06,"Up_in_3D"
"SF3B5",1.93427426518855e-10,0.450590755376758,0.365,0.213,7.0796372380166e-06,"Up_in_3D"
"PXMP2",1.98927253412703e-10,0.928229557976338,0.232,0.12,7.28093640215833e-06,"Up_in_3D"
"MRPS15",2.06986715658313e-10,0.636510785070167,0.338,0.203,7.57592077980992e-06,"Up_in_3D"
"EMC7",2.32012279222987e-10,0.791074759913493,0.329,0.199,8.49188143184055e-06,"Up_in_3D"
"AP2S1",2.38427801445059e-10,0.344248559086441,0.465,0.296,8.72669596069062e-06,"Up_in_3D"
"DCTN3",2.57230285764067e-10,0.748602951974906,0.256,0.136,9.41488568925061e-06,"Up_in_3D"
"ECI2",2.5781691942998e-10,0.621763283765642,0.345,0.212,9.43635706805671e-06,"Up_in_3D"
"ISCU",2.6625606301398e-10,0.795829637569033,0.273,0.152,9.74523816237467e-06,"Up_in_3D"
"CANX",2.73167195138895e-10,-1.18058038276422,0.391,0.49,9.9981925092787e-06,"Up_in_2D"
"ITGA3",2.90604741317223e-10,-2.68188525720035,0.079,0.184,1.06364241369517e-05,"Up_in_2D"
"SNF8",2.95485691671096e-10,0.534057502555516,0.312,0.187,1.08150718008538e-05,"Up_in_3D"
"TMEM258",3.030616816479e-10,0.459076650733066,0.402,0.251,1.10923606099948e-05,"Up_in_3D"
"NDUFA12",3.12496391856737e-10,0.586059513210614,0.368,0.234,1.14376804383484e-05,"Up_in_3D"
"AK1",3.25902002003724e-10,0.608777947050575,0.359,0.222,1.19283391753383e-05,"Up_in_3D"
"SERPINB1",3.457599788781e-10,0.599337562497647,0.397,0.256,1.26551609869173e-05,"Up_in_3D"
"ATP13A3",3.558482943757e-10,-1.51192121909727,0.271,0.383,1.3024403422445e-05,"Up_in_2D"
"SRM",3.8892757002888e-10,0.769096975886218,0.338,0.206,1.4235137990627e-05,"Up_in_3D"
