"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","Direction"
"SGPP1",4.79746635354425e-10,-1.02445184978963,0.46,0.691,1.75592066006073e-05,"Up_in_2D"
"ST3GAL1",4.84458264950641e-10,-0.714500429975213,0.833,0.916,1.77316569554584e-05,"Up_in_2D"
"KRIT1",4.85151482275173e-10,-0.541784937571157,0.774,0.891,1.77570294027536e-05,"Up_in_2D"
"TMSB10",4.852677111821e-10,0.352182899144161,0.972,0.964,1.77612834969761e-05,"Up_in_3D"
"AC026471.4",4.91509771450223e-10,-0.835078651349042,0.235,0.44,1.79897491448496e-05,"Up_in_2D"
"ZC3HAV1L",4.99353730511749e-10,-1.04170204634961,0.145,0.331,1.82768458904605e-05,"Up_in_2D"
"COX6A1",5.00394542010591e-10,0.364213465830145,0.932,0.855,1.83149406321296e-05,"Up_in_3D"
"AC008397.1",5.0174097779555e-10,5.54302539959276,0.128,0,1.83642215282949e-05,"Up_in_3D"
"C12orf65",5.12671290798517e-10,-0.595601566586398,0.525,0.735,1.87642819145165e-05,"Up_in_2D"
"AC068491.3",5.13731711582894e-10,-1.60487199274855,0.096,0.255,1.88030943756455e-05,"Up_in_2D"
"CATSPER2",5.14347942588372e-10,-1.4345625871575,0.168,0.356,1.8825649046677e-05,"Up_in_2D"
"PACS1",5.22639027206332e-10,-0.759868322942308,0.881,0.938,1.9129111034779e-05,"Up_in_2D"
"SNX4",5.31458440537331e-10,-0.512580711678699,0.799,0.902,1.94519103821069e-05,"Up_in_2D"
"AC126182.3",5.35134465690433e-10,-1.69296757697721,0.075,0.218,1.95864565787355e-05,"Up_in_2D"
"ALG9",5.35350664911392e-10,-0.672588224532984,0.409,0.625,1.95943696864219e-05,"Up_in_2D"
"PNPT1",5.38115631673388e-10,-0.615794704467948,0.711,0.858,1.96955702348777e-05,"Up_in_2D"
"MOSPD2",5.4002569656509e-10,-0.763134786453032,0.574,0.731,1.97654805199789e-05,"Up_in_2D"
"RBSN",5.41642876006353e-10,-0.506485260696628,0.413,0.64,1.98246709047085e-05,"Up_in_2D"
"AC025580.2",5.47929171295719e-10,-4.39790198262174,0.049,0.171,2.00547555985946e-05,"Up_in_2D"
"CTC1",5.49364860206551e-10,-1.03456439780653,0.088,0.244,2.010730324842e-05,"Up_in_2D"
"NCOA7",5.52166282334625e-10,-0.594584280502163,0.889,0.938,2.02098380997296e-05,"Up_in_2D"
"HUWE1",5.52482523420245e-10,-0.358531274819488,0.889,0.942,2.02214128397044e-05,"Up_in_2D"
"GAS6",5.54790401306197e-10,-0.736690419109811,0.844,0.865,2.03058834782081e-05,"Up_in_2D"
"STK39",5.66737118311003e-10,-1.02424311732753,0.794,0.898,2.0743145267301e-05,"Up_in_2D"
"ZMYM4-AS1",5.70520479504034e-10,-1.50579587653629,0.15,0.338,2.08816200703272e-05,"Up_in_2D"
"KRT18",5.76346675183595e-10,-1.18792009195177,0.801,0.884,2.10948646583947e-05,"Up_in_2D"
"QSER1",5.7855272462867e-10,-0.521610418703913,0.65,0.844,2.1175608274134e-05,"Up_in_2D"
"TEAD4",5.85489790623819e-10,-0.928575833177621,0.391,0.615,2.14295118266224e-05,"Up_in_2D"
"EHHADH",5.85740619151724e-10,-0.981382017464433,0.211,0.418,2.14386924015723e-05,"Up_in_2D"
"AHCYL2",5.86626719449388e-10,-1.29138432987267,0.558,0.691,2.14711245585671e-05,"Up_in_2D"
"ZNF213-AS1",5.91033385270447e-10,-0.696670657845333,0.221,0.425,2.16324129342836e-05,"Up_in_2D"
"CEPT1",5.9450284327708e-10,-0.691081816427513,0.54,0.738,2.17593985667844e-05,"Up_in_2D"
"TAOK3",5.9500541827582e-10,-0.49014881450568,0.866,0.913,2.17777933143133e-05,"Up_in_2D"
"ENO4",5.95804318792199e-10,-2.83174331319062,0.152,0.32,2.18070338721133e-05,"Up_in_2D"
"CARS-AS1",5.98221028139101e-10,-3.45803885672331,0.028,0.131,2.18954878509192e-05,"Up_in_2D"
"ABCA3",5.98778824938766e-10,-2.9503330073691,0.046,0.164,2.19159037715838e-05,"Up_in_2D"
"KDM2B-DT",5.99651412506149e-10,-2.37270043543711,0.029,0.135,2.19478413491376e-05,"Up_in_2D"
"OCRL",6.01800993298755e-10,-1.06460192913906,0.37,0.589,2.20265181557277e-05,"Up_in_2D"
"ZNF91",6.02018398222884e-10,-0.924033368650951,0.64,0.822,2.20344753933558e-05,"Up_in_2D"
"ZNF106",6.10558967843833e-10,-0.489983571273355,0.857,0.916,2.23470687820521e-05,"Up_in_2D"
"UBA52",6.13150683609868e-10,0.323172049000515,0.962,0.913,2.24419281708048e-05,"Up_in_3D"
"SARM1",6.15003621332367e-10,-0.215554082150719,0.243,0.444,2.2509747544386e-05,"Up_in_2D"
"DUSP16",6.16532214390758e-10,-2.02694351094915,0.379,0.571,2.25656955789161e-05,"Up_in_2D"
"HMCN1",6.18278262751348e-10,1.13497854350512,0.534,0.367,2.26296026949621e-05,"Up_in_3D"
"RAB11FIP1",6.22043345612144e-10,-2.33893868341099,0.351,0.531,2.27674084927501e-05,"Up_in_2D"
"MRPL57",6.24131715725112e-10,0.46738508621729,0.892,0.789,2.28438449272548e-05,"Up_in_3D"
"KLHL23",6.27557192237082e-10,-1.14697315827419,0.27,0.487,2.29692207930694e-05,"Up_in_2D"
"ESR2",6.29455637152351e-10,-3.53488658398817,0.093,0.24,2.30387057754132e-05,"Up_in_2D"
"NFKB1",6.31114095489224e-10,1.14609734681971,0.861,0.88,2.30994070090011e-05,"Up_in_3D"
"NSD3",6.33468817250306e-10,-0.565213153883703,0.861,0.924,2.31855921801784e-05,"Up_in_2D"
"ACTN1-AS1",6.33577503983033e-10,-2.93686787540992,0.027,0.127,2.3189570223283e-05,"Up_in_2D"
"LINC01535",6.33986130734711e-10,-1.83857516410353,0.04,0.156,2.32045263710212e-05,"Up_in_2D"
"TTC9C",6.42981020914174e-10,-0.52673383125698,0.549,0.771,2.35337483464797e-05,"Up_in_2D"
"SCO1",6.43830761746801e-10,-0.616863845893035,0.711,0.811,2.35648497106946e-05,"Up_in_2D"
"RASA1",6.45346660815827e-10,-0.869092820346019,0.774,0.898,2.36203331325201e-05,"Up_in_2D"
"CASTOR3",6.53560671288035e-10,-0.759783841884282,0.335,0.545,2.39209741298134e-05,"Up_in_2D"
"PSMA1",6.54908450868785e-10,0.322777432949288,0.91,0.898,2.39703042102484e-05,"Up_in_3D"
"CEP104",6.56435117411695e-10,-0.637404270337318,0.547,0.749,2.40261817323855e-05,"Up_in_2D"
"ATRAID",6.56892492527802e-10,0.447436262086646,0.885,0.785,2.40429221190101e-05,"Up_in_3D"
"ZNF23",6.5867898032434e-10,-1.1884352576067,0.31,0.538,2.41083093588512e-05,"Up_in_2D"
"RAD9A",6.60666537794725e-10,-1.41296141704696,0.484,0.676,2.41810559498247e-05,"Up_in_2D"
"CABLES1",6.60773556003264e-10,-0.958664656097405,0.282,0.498,2.41849729232755e-05,"Up_in_2D"
"TMEM135",6.63152225226746e-10,-0.735210565713301,0.676,0.807,2.42720345955241e-05,"Up_in_2D"
"PEA15",6.63309737083965e-10,-0.586502736648858,0.799,0.833,2.42777996870102e-05,"Up_in_2D"
"MRPL28",6.72931467146431e-10,0.467982027946164,0.826,0.76,2.46299646290265e-05,"Up_in_3D"
"UQCRC1",6.73246019659928e-10,0.574654640721441,0.86,0.818,2.4641477565573e-05,"Up_in_3D"
"MYO16-AS1",6.81750063045905e-10,-2.64527805658811,0.044,0.16,2.49527340575432e-05,"Up_in_2D"
"MRFAP1",6.85088890893266e-10,0.353725803065019,0.903,0.836,2.50749384955844e-05,"Up_in_3D"
"IL17RC",6.89223438475124e-10,1.18191427779481,0.59,0.487,2.5226267071628e-05,"Up_in_3D"
"CHST3",6.89953512956822e-10,-0.996422493633463,0.42,0.647,2.52529885277326e-05,"Up_in_2D"
"ZNF32",6.97491417958909e-10,0.675428997057755,0.771,0.742,2.5528883388714e-05,"Up_in_3D"
"TMEM18",7.17271849871097e-10,0.620618739820761,0.83,0.785,2.6252866977132e-05,"Up_in_3D"
"RAD54L2",7.2241938556304e-10,-0.744274292454891,0.55,0.742,2.64412719309928e-05,"Up_in_2D"
"APOL6",7.25536615307085e-10,-0.987967044828721,0.605,0.756,2.65553656568546e-05,"Up_in_2D"
"CERCAM",7.33517720681122e-10,0.55235965997262,0.819,0.76,2.68474820946497e-05,"Up_in_3D"
"ARAP2",7.34889613292352e-10,-1.66095959500616,0.119,0.276,2.68976947361134e-05,"Up_in_2D"
"NBPF3",7.38291158833213e-10,-0.587460058377846,0.288,0.505,2.70221947044544e-05,"Up_in_2D"
"RPAP1",7.47204177570136e-10,-1.05901552146857,0.332,0.545,2.73484201032446e-05,"Up_in_2D"
"RUNDC1",7.49453434482757e-10,-1.0619842947901,0.212,0.418,2.74307451555034e-05,"Up_in_2D"
"MTF2",7.50087370292161e-10,-0.857055435932949,0.549,0.76,2.74539478400634e-05,"Up_in_2D"
"FXYD1",7.73418094154401e-10,-0.871102747471445,0.184,0.382,2.83078756641452e-05,"Up_in_2D"
"ERG28",7.87825313314626e-10,-0.483626880588401,0.684,0.76,2.88351942926286e-05,"Up_in_2D"
"ELN",7.8916424456007e-10,-1.93936151883146,0.19,0.356,2.88842005151431e-05,"Up_in_2D"
"HADHB",7.90862817439096e-10,-0.344904448775176,0.875,0.913,2.89463699810883e-05,"Up_in_2D"
"CACHD1",7.98404674077214e-10,-1.25628684410773,0.296,0.509,2.92224094759001e-05,"Up_in_2D"
"PPP1R3B",8.05930053798414e-10,-1.39271227761201,0.27,0.476,2.94978458990757e-05,"Up_in_2D"
"ZNF595",8.13309784878496e-10,-1.21025127867888,0.252,0.476,2.97679514363378e-05,"Up_in_2D"
"GPX3",8.19599069874274e-10,-1.05565837717479,0.279,0.491,2.99981455564683e-05,"Up_in_2D"
"TICAM1",8.20000784731465e-10,-0.346020374533733,0.298,0.531,3.00128487219563e-05,"Up_in_2D"
"NIPAL3",8.24470996995377e-10,-0.927843280754881,0.37,0.582,3.01764629610278e-05,"Up_in_2D"
"MRPL47",8.35532143045263e-10,0.425833683565574,0.87,0.804,3.05813119675997e-05,"Up_in_3D"
"CAMK2D",8.38877640723835e-10,-0.760856166148603,0.866,0.927,3.07037605281331e-05,"Up_in_2D"
"USP15",8.42374280749899e-10,-0.604865744599964,0.895,0.924,3.0831741049727e-05,"Up_in_2D"
"ARRDC4",8.42803316771982e-10,-1.10666192306372,0.199,0.389,3.08474441971713e-05,"Up_in_2D"
"COLGALT2",8.45054571166037e-10,-1.17176141859049,0.183,0.364,3.09298423592481e-05,"Up_in_2D"
"PRELP",8.47202580837467e-10,-0.561368497757221,0.059,0.193,3.10084616612321e-05,"Up_in_2D"
"NCOR1",8.47735092795255e-10,-0.369288282771524,0.92,0.96,3.10279521313991e-05,"Up_in_2D"
"ZNF507",8.49717650653571e-10,-0.764661894223336,0.46,0.691,3.11005157315714e-05,"Up_in_2D"
"SMURF2",8.52789554901566e-10,-0.741543138595837,0.829,0.924,3.12129504989522e-05,"Up_in_2D"
"YWHAQ",8.53915201195559e-10,0.265877408754345,0.937,0.942,3.12541502789586e-05,"Up_in_3D"
"TRUB1",8.56079149225578e-10,-0.753485014135941,0.429,0.669,3.13333529408054e-05,"Up_in_2D"
"EXD2",8.61405163243641e-10,-1.32617946900445,0.301,0.524,3.15282903798805e-05,"Up_in_2D"
"GNG12",8.61917985828619e-10,-0.378943588329927,0.916,0.945,3.15470601993133e-05,"Up_in_2D"
"ZNF160",8.6242917488125e-10,-0.88474362305722,0.543,0.745,3.15657702298286e-05,"Up_in_2D"
"ARPC4",8.62670812404169e-10,0.439321847350173,0.912,0.851,3.1574614404805e-05,"Up_in_3D"
"MAU2",8.6475212295008e-10,-0.74881737779946,0.552,0.756,3.16507924520959e-05,"Up_in_2D"
"MOB3A",8.65500055032113e-10,-0.0956350539673729,0.555,0.735,3.16781675142304e-05,"Up_in_2D"
"CRIM1-DT",8.68422524903801e-10,-0.823560061305955,0.345,0.542,3.1785132834004e-05,"Up_in_2D"
"GTF3C6",8.72792499678342e-10,0.423526423022675,0.891,0.84,3.1945078280727e-05,"Up_in_3D"
"C1orf195",8.74572786867956e-10,-3.99977920509889,0.019,0.109,3.2010238572154e-05,"Up_in_2D"
"USO1",8.81065123722404e-10,-0.361622203321898,0.883,0.924,3.22478645933637e-05,"Up_in_2D"
"RAD52",8.96208526729131e-10,-1.05676342942115,0.335,0.538,3.28021282868129e-05,"Up_in_2D"
"DUSP8",8.97637367101712e-10,-1.39269208076179,0.053,0.178,3.28544252732898e-05,"Up_in_2D"
"MRPL21",8.98064451240686e-10,0.46384928593627,0.894,0.8,3.28700569798604e-05,"Up_in_3D"
"IQCK",9.06602040645078e-10,-0.723350557357186,0.566,0.738,3.31825412896505e-05,"Up_in_2D"
"CMTM1",9.15483142187106e-10,-1.1854834223349,0.224,0.433,3.35075984871903e-05,"Up_in_2D"
"PTPRS",9.20555742787233e-10,0.761794087472365,0.848,0.811,3.36932607417555e-05,"Up_in_3D"
"PACSIN2",9.28079821733557e-10,-0.730708267659773,0.836,0.909,3.39686495552699e-05,"Up_in_2D"
"LINC01836",9.29869668319732e-10,-1.63098135932079,0.029,0.135,3.40341597301705e-05,"Up_in_2D"
"PRICKLE1",9.33042204951018e-10,-2.06199257197269,0.348,0.535,3.41502777434122e-05,"Up_in_2D"
"SOD1",9.41436239589247e-10,0.363124787110202,0.932,0.869,3.4457507805206e-05,"Up_in_3D"
"ATG4C",9.41745209267396e-10,-1.05191186735424,0.394,0.611,3.44688164043959e-05,"Up_in_2D"
"SNX19",9.42988574554431e-10,-0.697816124682282,0.587,0.807,3.45143248172667e-05,"Up_in_2D"
"ORC4",9.44280934458989e-10,-0.845383113322282,0.649,0.829,3.45616264821334e-05,"Up_in_2D"
"EEF1B2",9.47192800969098e-10,0.354597086089097,0.963,0.891,3.466820370827e-05,"Up_in_3D"
"RNF216",9.49537275695077e-10,-0.39674689623824,0.86,0.924,3.47540138277155e-05,"Up_in_2D"
"B3GAT3",9.53828331686195e-10,0.664929088253251,0.791,0.764,3.49110707680464e-05,"Up_in_3D"
"PDSS2",9.58306266033391e-10,-0.735345834792455,0.712,0.844,3.50749676430881e-05,"Up_in_2D"
"SESN3",9.59470546244156e-10,-1.54631394649118,0.459,0.665,3.51175814630824e-05,"Up_in_2D"
"VEZT",9.60058346402763e-10,-0.976267226041081,0.767,0.884,3.51390955366875e-05,"Up_in_2D"
"DIP2C",9.67728864547903e-10,-0.768138451023299,0.764,0.902,3.54198441713178e-05,"Up_in_2D"
"JCAD",9.72088666906767e-10,-1.40235114747381,0.326,0.553,3.55794172974546e-05,"Up_in_2D"
"PIGZ",9.85012842210231e-10,-0.992890846819525,0.339,0.556,3.60524550377367e-05,"Up_in_2D"
"NAP1L4",9.90772802710136e-10,-0.324731973323191,0.866,0.916,3.62632753519937e-05,"Up_in_2D"
"DLG5",9.93348225929254e-10,-0.720658669811615,0.591,0.775,3.63575384172366e-05,"Up_in_2D"
"RHBDD1",9.94557267685937e-10,-0.636959461185701,0.617,0.796,3.6401790554573e-05,"Up_in_2D"
"LINC00106",1.00059970131424e-09,-0.469695032978048,0.133,0.298,3.66229496678026e-05,"Up_in_2D"
"A1BG",1.00602829402427e-09,0.636619917196892,0.78,0.658,3.68216415895823e-05,"Up_in_3D"
"MAGEH1",1.00661145999071e-09,0.903820771951713,0.714,0.633,3.684298604712e-05,"Up_in_3D"
"TNFRSF12A",1.02017186908935e-09,0.62148212998154,0.9,0.804,3.73393105805394e-05,"Up_in_3D"
"AC087500.1",1.02683531922955e-09,-0.765835415545991,0.261,0.469,3.75831995191209e-05,"Up_in_2D"
"PALM",1.02993907348769e-09,-0.964085608769672,0.355,0.564,3.7696800028723e-05,"Up_in_2D"
"HSPB1",1.0478072517899e-09,0.36665986759034,0.947,0.905,3.83507932227621e-05,"Up_in_3D"
"KAT6A",1.05944465014618e-09,-0.734624928990359,0.726,0.88,3.87767336400005e-05,"Up_in_2D"
"ACADVL",1.05981068220539e-09,0.363428394975711,0.904,0.905,3.87901307793994e-05,"Up_in_3D"
"NCK1-DT",1.06569494975444e-09,-1.35886298603725,0.171,0.36,3.90055008559623e-05,"Up_in_2D"
"NLRP1",1.07413241391534e-09,-1.23474910366273,0.521,0.684,3.93143204817153e-05,"Up_in_2D"
"MRTFB",1.07428440571071e-09,-1.13393461904203,0.655,0.829,3.93198835334176e-05,"Up_in_2D"
"AC244153.1",1.09122951317138e-09,-1.34232754676134,0.146,0.316,3.99400914115858e-05,"Up_in_2D"
"EPB41L1",1.10209820789943e-09,-1.52623065226526,0.391,0.615,4.03378965073272e-05,"Up_in_2D"
"PARP14",1.10221667579815e-09,-0.610237750977933,0.714,0.858,4.03422325508882e-05,"Up_in_2D"
"ZNF250",1.10358310441338e-09,-1.2297785014554,0.199,0.385,4.03922452046342e-05,"Up_in_2D"
"TPT1",1.10399106505062e-09,-0.175647272871239,0.982,0.978,4.04071769719177e-05,"Up_in_2D"
"TRPM4",1.10886946346685e-09,-0.909925393710633,0.373,0.582,4.05857312323503e-05,"Up_in_2D"
"AL592183.1",1.11460782233823e-09,-0.501410659377019,0.434,0.658,4.07957609054016e-05,"Up_in_2D"
"MRPS34",1.11769785247319e-09,0.435611064423749,0.888,0.8,4.09088590983713e-05,"Up_in_3D"
"ASPA",1.12262405141288e-09,-1.64366622920099,0.096,0.247,4.1089162905763e-05,"Up_in_2D"
"MPRIP-AS1",1.14103977907253e-09,-1.51950186628962,0.038,0.153,4.17631969538335e-05,"Up_in_2D"
"PRKX",1.14200757203133e-09,-0.764291743545234,0.416,0.658,4.17986191439186e-05,"Up_in_2D"
"SELENOO",1.14835277777118e-09,-0.413796791068931,0.51,0.724,4.20308600192031e-05,"Up_in_2D"
"POLE2",1.15168651404744e-09,-1.09238955175569,0.193,0.389,4.21528781006505e-05,"Up_in_2D"
"TMEM182",1.16615094106686e-09,-1.82635737887903,0.117,0.276,4.26822905939882e-05,"Up_in_2D"
"TNFRSF19",1.16658714289721e-09,-1.08654738267056,0.124,0.284,4.26982560171809e-05,"Up_in_2D"
"WASF2",1.17019290259183e-09,-0.415580368123925,0.906,0.953,4.28302304277637e-05,"Up_in_2D"
"TRANK1",1.17052004570025e-09,-1.26580415163621,0.401,0.589,4.28422041926748e-05,"Up_in_2D"
"SLC12A7",1.17132271356212e-09,-0.900418212876299,0.15,0.327,4.28715826390872e-05,"Up_in_2D"
"AL603839.3",1.17766433108675e-09,-0.59981681091803,0.236,0.44,4.31036921821063e-05,"Up_in_2D"
"BRF1",1.1824421663423e-09,-0.570240613806215,0.44,0.655,4.32785657302947e-05,"Up_in_2D"
"KDM2B",1.19341991533715e-09,-0.758145681031829,0.417,0.633,4.36803623212549e-05,"Up_in_2D"
"JPH1",1.19830201112386e-09,-1.68430005066969,0.062,0.193,4.38590519091442e-05,"Up_in_2D"
"ANO3",1.20197088092748e-09,-3.30421435912958,0.115,0.265,4.39933362128267e-05,"Up_in_2D"
"TCF7",1.20455363287083e-09,1.2578768581297,0.44,0.262,4.40878675167053e-05,"Up_in_3D"
"KCTD10",1.2076675124213e-09,-0.508691587105732,0.605,0.789,4.42018386221319e-05,"Up_in_2D"
"RNF31",1.21176579018106e-09,-1.00766742422828,0.36,0.582,4.43518396864171e-05,"Up_in_2D"
"AC090114.2",1.21577869879177e-09,-0.864754920137572,0.212,0.425,4.44987161544775e-05,"Up_in_2D"
"SCAF11",1.21604727321197e-09,-0.331511784326838,0.903,0.942,4.45085462468313e-05,"Up_in_2D"
"ST5",1.21930506424596e-09,-0.760226355956569,0.689,0.829,4.46277846564664e-05,"Up_in_2D"
"VPS54",1.23164092605402e-09,-0.858964124579898,0.735,0.869,4.50792895345032e-05,"Up_in_2D"
"AC114763.1",1.23604446623574e-09,-1.2510822501072,0.181,0.36,4.52404635086943e-05,"Up_in_2D"
"FO393419.2",1.24820513460411e-09,-2.54009797294218,0.021,0.113,4.5685556131645e-05,"Up_in_2D"
"TPST1",1.25809995000975e-09,0.514825647603306,0.904,0.887,4.60477162703068e-05,"Up_in_3D"
"FZD4",1.26050036349804e-09,-0.851280290002066,0.376,0.578,4.61355738043919e-05,"Up_in_2D"
"ERBB2",1.26335146188573e-09,-0.929256697909596,0.372,0.6,4.62399268564794e-05,"Up_in_2D"
"OLFML1",1.27299494103757e-09,-1.83093869834394,0.046,0.164,4.65928878369162e-05,"Up_in_2D"
"PHYKPL",1.27661588375515e-09,-0.588507323767933,0.709,0.855,4.67254179613221e-05,"Up_in_2D"
"TNRC6A",1.28664597820688e-09,-0.518956583418289,0.867,0.942,4.70925294483498e-05,"Up_in_2D"
"SMYD4",1.29117997743334e-09,-0.997026898057315,0.288,0.505,4.72584783540378e-05,"Up_in_2D"
"AC105446.1",1.30169964465317e-09,1.4961733341045,0.403,0.233,4.76435086939506e-05,"Up_in_3D"
"TBX19",1.3151791514027e-09,-1.40696832645245,0.074,0.211,4.81368721204903e-05,"Up_in_2D"
"FOXK2",1.31825618229511e-09,-0.586081291887592,0.714,0.84,4.82494945281834e-05,"Up_in_2D"
"REXO2",1.32099260420054e-09,0.329239021744007,0.931,0.862,4.83496503063439e-05,"Up_in_3D"
"PRKAR1B",1.32775425838068e-09,-0.790782515196594,0.366,0.589,4.85971336109913e-05,"Up_in_2D"
"AC006504.5",1.34450296437562e-09,-0.640358240806446,0.335,0.549,4.92101529991122e-05,"Up_in_2D"
"AC010173.1",1.37491485771134e-09,-1.42961047470061,0.06,0.189,5.03232587070926e-05,"Up_in_2D"
"F11R",1.37873467953686e-09,-1.95312198479487,0.14,0.298,5.04630680057286e-05,"Up_in_2D"
"RASGRF2",1.38849780144343e-09,-2.32621252440597,0.105,0.251,5.08204080306311e-05,"Up_in_2D"
"CBFB",1.39350554164203e-09,-1.01419437452824,0.742,0.865,5.10036963296399e-05,"Up_in_2D"
"DNAAF4",1.40473390079637e-09,-1.11265270410712,0.298,0.516,5.14146655030481e-05,"Up_in_2D"
"AC093849.4",1.41068545479966e-09,-2.10981078104016,0.034,0.142,5.16324983311223e-05,"Up_in_2D"
"IFIT1",1.41763922379085e-09,-1.24981569292394,0.173,0.356,5.1887013229969e-05,"Up_in_2D"
"LMAN2L",1.42053847009109e-09,-0.616084679331189,0.311,0.527,5.19931285438039e-05,"Up_in_2D"
"PRRC2B",1.42238002934512e-09,-0.64204346912148,0.861,0.924,5.20605314540607e-05,"Up_in_2D"
"POLG2",1.42806182270288e-09,1.28169817777021,0.581,0.469,5.2268490772748e-05,"Up_in_3D"
"TAOK2",1.4316303561235e-09,-0.646183681244116,0.298,0.531,5.23991026644764e-05,"Up_in_2D"
"GARNL3",1.45798213343752e-09,-1.53668997768589,0.14,0.298,5.33636040659468e-05,"Up_in_2D"
"CES2",1.45966950993317e-09,-0.580553334142804,0.504,0.745,5.3425363733064e-05,"Up_in_2D"
"EVA1B",1.47476617746357e-09,0.436504768481345,0.903,0.815,5.39779168613441e-05,"Up_in_3D"
"SLC38A9",1.48000269639094e-09,-0.866488768260049,0.549,0.716,5.41695786906049e-05,"Up_in_2D"
"AP001107.9",1.5036395603781e-09,-1.33566875661728,0.084,0.229,5.50347115493987e-05,"Up_in_2D"
"TCHP",1.50550630939271e-09,-1.09331494391556,0.581,0.793,5.51030364300826e-05,"Up_in_2D"
"NLRC5",1.5058321414866e-09,-1.17226997458008,0.316,0.513,5.51149622105512e-05,"Up_in_2D"
"RDH11",1.51223232844837e-09,-0.50228096197173,0.771,0.88,5.53492154535389e-05,"Up_in_2D"
"DAB2IP",1.51279798680389e-09,-1.27425397792973,0.274,0.476,5.53699191150091e-05,"Up_in_2D"
"MLF1",1.53398452564553e-09,1.49233725745224,0.612,0.538,5.61453676231521e-05,"Up_in_3D"
"PIK3CD",1.54858620481428e-09,-1.99447638043864,0.167,0.349,5.66798036824075e-05,"Up_in_2D"
"APOB",1.55722947600379e-09,-0.72416095265458,0.369,0.633,5.69961560512147e-05,"Up_in_2D"
"HEATR4",1.55964532293461e-09,-1.5882538914938,0.091,0.244,5.70845784647298e-05,"Up_in_2D"
"PSMA5",1.57635654591146e-09,0.36187145370259,0.917,0.902,5.76962259369054e-05,"Up_in_3D"
"SLC36A1",1.58616969434823e-09,-0.849927915590269,0.364,0.585,5.80553969828394e-05,"Up_in_2D"
"DRAM1",1.59949401762e-09,-0.784598065268108,0.699,0.844,5.85430805389096e-05,"Up_in_2D"
"ADAM33",1.60011178564577e-09,-0.854489095119188,0.155,0.345,5.85656914664209e-05,"Up_in_2D"
"ARL6IP1",1.61160981069991e-09,0.418587279294931,0.858,0.807,5.89865306814273e-05,"Up_in_3D"
"PPFIBP2",1.61283022925492e-09,-1.76199512512496,0.094,0.244,5.90311992209592e-05,"Up_in_2D"
"DIPK1A",1.63122768297727e-09,-0.860409972224676,0.639,0.775,5.97045644246509e-05,"Up_in_2D"
"MSH5",1.63465619453033e-09,-1.14603484937289,0.233,0.44,5.98300513760045e-05,"Up_in_2D"
"MED13L",1.63744831412386e-09,-0.748202522638922,0.892,0.953,5.99322457452472e-05,"Up_in_2D"
"MSL2",1.64064723230146e-09,-0.853714846806936,0.457,0.673,6.00493293494657e-05,"Up_in_2D"
"ERP29",1.64644065740167e-09,0.360732922461955,0.907,0.873,6.02613745015585e-05,"Up_in_3D"
"WDR59",1.66075949018941e-09,-0.815763854946886,0.512,0.709,6.07854581004227e-05,"Up_in_2D"
"PHRF1",1.66329867929744e-09,-0.445627321220401,0.473,0.695,6.08783949609658e-05,"Up_in_2D"
"SERGEF",1.67105060750414e-09,-0.889658236732108,0.516,0.724,6.11621232852589e-05,"Up_in_2D"
"MT-CO3",1.69100079765123e-09,-0.122608042097969,0.997,0.996,6.18923201948326e-05,"Up_in_2D"
"WFDC10B",1.69919892946662e-09,-0.222712297450195,0.071,0.207,6.21923800174078e-05,"Up_in_2D"
"SMIM41",1.7060064330317e-09,3.55223720905601,0.171,0.029,6.24415414553934e-05,"Up_in_3D"
"CARNS1",1.70688702940652e-09,-2.3653148907056,0.016,0.102,6.24737721633082e-05,"Up_in_2D"
"ANKRD17",1.73437565552481e-09,-0.562968962000415,0.897,0.945,6.34798833678636e-05,"Up_in_2D"
"CHEK2",1.73677769112483e-09,-0.882879296352909,0.242,0.455,6.356780027286e-05,"Up_in_2D"
"MYEF2",1.74004090519176e-09,-2.03355200081262,0.093,0.24,6.36872371709234e-05,"Up_in_2D"
"EFCAB6",1.7423533508878e-09,-2.14143000032752,0.18,0.356,6.37718749958444e-05,"Up_in_2D"
"ARL17B",1.74590417627835e-09,-1.1787334334793,0.307,0.505,6.3901838755964e-05,"Up_in_2D"
"HHIP-AS1",1.7480685723664e-09,1.44564561402863,0.482,0.324,6.39810578171828e-05,"Up_in_3D"
"KPNA1",1.7647966529814e-09,-0.664079745796202,0.798,0.916,6.45933222957724e-05,"Up_in_2D"
