"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","Direction"
"COPZ1",1.19234825744161e-07,0.836252001277998,0.263,0.109,0.00436411385706203,"Up_in_3D"
"MARCH2",1.20967752406233e-07,1.16702530625227,0.157,0.045,0.00442754070582052,"Up_in_3D"
"RHOC",1.22309241789037e-07,0.620611439728084,0.506,0.301,0.00447664055872056,"Up_in_3D"
"PUF60",1.23149771213357e-07,0.962397410878404,0.199,0.071,0.00450740477618006,"Up_in_3D"
"CHCHD5",1.23258022354752e-07,0.903588727285859,0.205,0.073,0.00451136687620629,"Up_in_3D"
"HMGN1",1.25064761840736e-07,0.52604218108356,0.413,0.22,0.00457749534813278,"Up_in_3D"
"RANBP1",1.26801144321349e-07,0.644390859325622,0.295,0.13,0.00464104868330571,"Up_in_3D"
"AKIP1",1.27099630480308e-07,0.962990377312872,0.154,0.043,0.00465197357520977,"Up_in_3D"
"PSMD8",1.33453063298702e-07,0.51058199859869,0.487,0.263,0.00488451556979579,"Up_in_3D"
"TOMM22",1.34059808762876e-07,0.718642253360439,0.244,0.096,0.00490672306053004,"Up_in_3D"
"FDXR",1.38116024144975e-07,1.33109098295684,0.128,0.03,0.00505518459973024,"Up_in_3D"
"FKBP3",1.38490094102542e-07,0.616626043476466,0.282,0.124,0.00506887593424713,"Up_in_3D"
"MRPL12",1.3863979397211e-07,0.772141946213447,0.228,0.088,0.00507435509917321,"Up_in_3D"
"TMEM242",1.39838220207422e-07,1.88549880205433,0.115,0.024,0.00511821869781185,"Up_in_3D"
"RAD23A",1.40599352689639e-07,0.613466323874779,0.263,0.109,0.00514607690779348,"Up_in_3D"
"ATP6V1F",1.42620703529103e-07,0.679299256862393,0.353,0.171,0.00522006036986868,"Up_in_3D"
"ECD",1.43741923874869e-07,1.93385835997471,0.106,0.019,0.00526109815574407,"Up_in_3D"
"RALB",1.43754850317077e-07,1.02501550529402,0.186,0.062,0.00526157127645534,"Up_in_3D"
"SOD2",1.44177398107869e-07,-0.5246946989076,0.894,0.949,0.00527703694814612,"Up_in_2D"
"LSM4",1.44615862601124e-07,0.579847296952428,0.314,0.143,0.00529308518706373,"Up_in_3D"
"MRPL21",1.4665181496449e-07,0.701816607584931,0.237,0.094,0.00536760307951531,"Up_in_3D"
"RTRAF",1.49067062757608e-07,0.779254004340722,0.327,0.156,0.00545600356399123,"Up_in_3D"
"RDH14",1.49347652935666e-07,0.98581138381178,0.128,0.03,0.00546627344509831,"Up_in_3D"
"PNPLA4",1.51152019243445e-07,1.56665398615544,0.128,0.03,0.00553231505632932,"Up_in_3D"
"IGBP1",1.51340647004575e-07,0.624414481518096,0.196,0.066,0.00553921902101443,"Up_in_3D"
"ARF5",1.52626280700518e-07,0.60022196080549,0.263,0.109,0.00558627449991967,"Up_in_3D"
"SMCO4",1.53327946189498e-07,1.11478403245158,0.125,0.028,0.00561195615848183,"Up_in_3D"
"OSTF1",1.53416543896872e-07,1.02238152438433,0.189,0.064,0.00561519892316942,"Up_in_3D"
"NIFK",1.56428996081692e-07,0.891168566291586,0.196,0.068,0.00572545768558599,"Up_in_3D"
"CCDC51",1.59426669825522e-07,2.1139256024344,0.106,0.019,0.00583517554228393,"Up_in_3D"
"UTP18",1.61007839904328e-07,1.53013113479638,0.115,0.024,0.00589304794833832,"Up_in_3D"
"ZNF706",1.68731139972839e-07,0.811806921227298,0.295,0.132,0.0061757284541459,"Up_in_3D"
"FIS1",1.69155211681439e-07,0.675310548294569,0.365,0.182,0.00619124990275236,"Up_in_3D"
"FABP5",1.71320664933733e-07,0.335740846742322,0.17,0.051,0.00627050765723955,"Up_in_3D"
"MCRIP1",1.72818688405484e-07,0.980151387682977,0.192,0.066,0.0063253368143291,"Up_in_3D"
"DAD1",1.73621006145707e-07,0.401773890364925,0.519,0.301,0.00635470244593903,"Up_in_3D"
"ZSWIM6",1.73645649375245e-07,1.4618505031174,0.176,0.058,0.00635560441278334,"Up_in_3D"
"EDF1",1.75549080793521e-07,0.56387259672482,0.644,0.415,0.00642527190612368,"Up_in_3D"
"FBXO2",1.76055140663824e-07,1.68141567542912,0.154,0.045,0.00644379420343662,"Up_in_3D"
"VTA1",1.77720593861037e-07,0.715608456911871,0.163,0.049,0.00650475145590781,"Up_in_3D"
"GHITM",1.78971296252813e-07,0.520398375885621,0.442,0.235,0.00655052841414919,"Up_in_3D"
"PACSIN3",1.79151566787867e-07,2.24289094467991,0.106,0.019,0.00655712649600274,"Up_in_3D"
"TAF9",1.80217288219596e-07,0.801263713233793,0.253,0.105,0.00659613296612543,"Up_in_3D"
"CZIB",1.80633812095183e-07,1.28256069524643,0.147,0.041,0.00661137815649578,"Up_in_3D"
"CIAO2B",1.81873103875163e-07,0.71366590053637,0.369,0.186,0.00665673747493486,"Up_in_3D"
"GLUL",1.82067240221108e-07,0.571000453263144,0.228,0.088,0.00666384305933277,"Up_in_3D"
"RPS3A",1.84582623724439e-07,0.190280320030375,0.92,0.756,0.00675590861093818,"Up_in_3D"
"PET100",1.85636976018441e-07,0.790407077033354,0.311,0.145,0.00679449895925096,"Up_in_3D"
"YPEL3",1.94022360906296e-07,1.19067488620533,0.131,0.032,0.00710141243153133,"Up_in_3D"
"FKBP8",1.96186843236345e-07,0.376395281467779,0.26,0.107,0.00718063464929347,"Up_in_3D"
"FSTL3",1.98646785828256e-07,0.699090519078367,0.298,0.135,0.00727067100810001,"Up_in_3D"
"MRPL47",1.99118980506215e-07,0.442621863446047,0.256,0.105,0.00728795380550797,"Up_in_3D"
"CYHR1",1.99410401751808e-07,1.58494851506904,0.119,0.026,0.00729862011451791,"Up_in_3D"
"BET1",2.00955092820668e-07,1.45008269405189,0.131,0.032,0.00735515735232928,"Up_in_3D"
"PSMC3",2.03980586037906e-07,0.546821919053244,0.292,0.132,0.0074658934295734,"Up_in_3D"
"EGR1",2.04435659920745e-07,1.76260963316184,0.119,0.026,0.00748254958875918,"Up_in_3D"
"PSAP",2.05540517491069e-07,-1.30143395261735,0.247,0.4,0.00752298848069063,"Up_in_2D"
"TMBIM4",2.0563141623461e-07,0.6563885695947,0.24,0.096,0.00752631546560296,"Up_in_3D"
"NDUFA6",2.06845373033126e-07,0.582153254543194,0.327,0.156,0.00757074749838546,"Up_in_3D"
"GCSH",2.09577965450663e-07,0.602939331343933,0.327,0.156,0.0076707631134597,"Up_in_3D"
"HIGD2A",2.10750444306867e-07,0.672925715190963,0.324,0.152,0.00771367701207566,"Up_in_3D"
"SLBP",2.11272024630007e-07,1.06962089380916,0.147,0.041,0.00773276737348288,"Up_in_3D"
"KCMF1",2.1550717521319e-07,0.802789531957945,0.208,0.077,0.00788777811997796,"Up_in_3D"
"TPRKB",2.17369718082831e-07,1.40594617871062,0.17,0.053,0.00795594905154969,"Up_in_3D"
"ARPC3",2.21016535952473e-07,0.531328559101705,0.593,0.372,0.00808942623239646,"Up_in_3D"
"ARPC5L",2.23764733281882e-07,0.70030470305608,0.253,0.105,0.00819001300285015,"Up_in_3D"
"STMN1",2.2444474272125e-07,1.02649645215056,0.163,0.049,0.00821490202834048,"Up_in_3D"
"MAGED2",2.25488275081265e-07,0.841526857820761,0.205,0.075,0.00825309635624938,"Up_in_3D"
"NDUFA3",2.2586301761959e-07,0.904467066464743,0.295,0.137,0.0082668123078946,"Up_in_3D"
"ERI3",2.30496353209508e-07,0.679697640335294,0.147,0.041,0.0084363970238212,"Up_in_3D"
"APOBEC3C",2.42513761769838e-07,1.40122674230673,0.122,0.028,0.00887624619453786,"Up_in_3D"
"AKR7A2",2.44723048174529e-07,1.3332696648092,0.173,0.058,0.00895710828623595,"Up_in_3D"
"NDUFB6",2.45303196242051e-07,0.671819429964017,0.269,0.113,0.00897834228565529,"Up_in_3D"
"TFG",2.45637116486367e-07,0.459568692618318,0.337,0.158,0.0089905641005175,"Up_in_3D"
"HACD1",2.47846057680488e-07,1.27229125786598,0.135,0.034,0.00907141355716353,"Up_in_3D"
"STAG1",2.48981045386854e-07,1.47643152392728,0.167,0.053,0.00911295524220425,"Up_in_3D"
"UQCRC2",2.51261565735634e-07,0.637745017206322,0.295,0.135,0.00919642456748993,"Up_in_3D"
"RPL39",2.51927612439133e-07,0.219199354577897,0.942,0.816,0.0092208025428847,"Up_in_3D"
"NDUFAF3",2.52300399591405e-07,0.782719867060089,0.276,0.12,0.00923444692544502,"Up_in_3D"
"CHMP4A",2.54116192475585e-07,0.885388953455144,0.202,0.073,0.0093009067607989,"Up_in_3D"
"COX20",2.54833347564873e-07,0.572152559587586,0.314,0.143,0.00932715535422192,"Up_in_3D"
"PDRG1",2.56261445215536e-07,1.25314935698587,0.109,0.021,0.00937942515633382,"Up_in_3D"
"CMSS1",2.57006278253628e-07,1.0794303374008,0.154,0.045,0.00940668679036102,"Up_in_3D"
"SLC35C2",2.63000357034922e-07,1.11734798963808,0.109,0.021,0.00962607606783519,"Up_in_3D"
"MED11",2.67106422948292e-07,1.63761072518075,0.125,0.03,0.00977636218633043,"Up_in_3D"
"CD151",2.68724588783446e-07,0.643532909465328,0.442,0.254,0.0098355886740629,"Up_in_3D"
"MTMR14",2.71078858256967e-07,1.46652311371377,0.109,0.021,0.00992175729106326,"Up_in_3D"
"HMGB3",2.71844139041536e-07,0.911804539675762,0.215,0.081,0.00994976733305925,"Up_in_3D"
"H1FX",2.80272451685846e-07,1.24669670065215,0.16,0.049,0.0102582520041536,"Up_in_3D"
"KLF6",2.94308553041778e-07,0.545026233967116,0.375,0.197,0.0107719873498821,"Up_in_3D"
"C8orf33",2.954316314934e-07,0.639318457021416,0.173,0.056,0.0108130931442899,"Up_in_3D"
"SSU72",2.98427422114509e-07,0.581880565526495,0.295,0.132,0.0109227420768131,"Up_in_3D"
"AP2S1",2.98457756253755e-07,0.571063790292748,0.503,0.293,0.0109238523366437,"Up_in_3D"
"CUEDC2",2.98813124411695e-07,0.687245612036355,0.183,0.062,0.0109368591665925,"Up_in_3D"
"DPM1",2.99760610243131e-07,0.946811988945013,0.183,0.062,0.0109715380955088,"Up_in_3D"
"TSTA3",3.00541108836499e-07,0.873670459206912,0.256,0.111,0.0110001051245247,"Up_in_3D"
"CD44",3.01979981051528e-07,0.562326975239857,0.237,0.094,0.011052769286467,"Up_in_3D"
"SMIM29",3.05391830777668e-07,1.53912055850442,0.144,0.041,0.0111776463982934,"Up_in_3D"
"ATP5PF",3.06242021043107e-07,0.55188964052107,0.59,0.376,0.0112087642121988,"Up_in_3D"
"STUB1",3.14584257838984e-07,0.622400198321523,0.304,0.141,0.0115140984211646,"Up_in_3D"
"HOMER3",3.18905049326018e-07,0.65123911605781,0.202,0.073,0.0116722437103816,"Up_in_3D"
"SMARCB1",3.27275698905609e-07,1.03425387985995,0.176,0.058,0.0119786178556442,"Up_in_3D"
"FAM204A",3.30152418289093e-07,0.45608990202687,0.208,0.077,0.0120839086617991,"Up_in_3D"
"NCBP2AS2",3.32564978135101e-07,1.32484625609218,0.112,0.024,0.0121722107647228,"Up_in_3D"
"CEBPZ",3.34148692576558e-07,1.33351258299917,0.183,0.064,0.0122301762969946,"Up_in_3D"
"CUX2",3.38976625255619e-07,2.23591481417545,0.135,0.036,0.0124068834609809,"Up_in_3D"
"ERH",3.40095101793331e-07,0.434524986910049,0.349,0.169,0.0124478208207377,"Up_in_3D"
"CFAP298",3.40174823489685e-07,0.898258669155566,0.176,0.058,0.0124507387145459,"Up_in_3D"
"DHRS4L2",3.41911731626551e-07,0.677546171861628,0.163,0.051,0.0125143112892634,"Up_in_3D"
"AHCY",3.42786387606593e-07,0.906953004807548,0.17,0.056,0.0125463245727889,"Up_in_3D"
"PEPD",3.45224016184702e-07,0.806463970709588,0.327,0.165,0.0126355442163763,"Up_in_3D"
"ZRANB2",3.45606038882521e-07,0.367470946579404,0.237,0.094,0.0126495266291391,"Up_in_3D"
"FH",3.50152589886859e-07,1.34567451969056,0.17,0.056,0.0128159349424489,"Up_in_3D"
"NAA20",3.51231620436955e-07,0.592987229646731,0.26,0.111,0.012855428539613,"Up_in_3D"
"MRPL33",3.5218382173698e-07,0.645991906053775,0.324,0.158,0.0128902800593952,"Up_in_3D"
"TIMMDC1",3.57563677672073e-07,0.635912019019061,0.176,0.058,0.0130871881664756,"Up_in_3D"
"AURKAIP1",3.57716316054691e-07,0.410670062779452,0.394,0.199,0.0130927748839178,"Up_in_3D"
"RPL37A",3.59174448122915e-07,0.246470578756881,0.955,0.842,0.0131461439757468,"Up_in_3D"
"FAM133B",3.63739828314963e-07,0.858089414903839,0.167,0.053,0.013313241456156,"Up_in_3D"
"KMT5A",3.64181398830051e-07,2.03012535463101,0.115,0.026,0.0133294033785787,"Up_in_3D"
"RPP30",3.68952482749534e-07,1.14517196525863,0.125,0.03,0.0135040298211157,"Up_in_3D"
"DNAJA1",3.71325973738543e-07,0.6461118760893,0.401,0.216,0.0135909019648044,"Up_in_3D"
"PEBP1",3.75602224219347e-07,0.537518894658355,0.587,0.395,0.0137474170086523,"Up_in_3D"
"FAM229B",3.76331698144336e-07,1.68077240681913,0.115,0.026,0.0137741164837808,"Up_in_3D"
"UQCRH",3.80361550425314e-07,0.472191508776666,0.577,0.359,0.0139216131071169,"Up_in_3D"
"MT-CO3",3.87240511791125e-07,-1.56439413502411,0.981,0.962,0.014173389972067,"Up_in_2D"
"ANXA8",3.98542230354828e-07,1.42736775609675,0.115,0.026,0.0145870441732171,"Up_in_3D"
"CYC1",4.00497580982811e-07,0.739969757859904,0.295,0.137,0.0146586119615519,"Up_in_3D"
"PGP",4.04491268933305e-07,0.845932773342038,0.199,0.073,0.0148047849342279,"Up_in_3D"
"DIMT1",4.07197737611761e-07,0.802461995704071,0.144,0.041,0.0149038443943281,"Up_in_3D"
